ENSMUSG00000029780	Q9D020	SUBUNIT: Monomer.
ENSMUSG00000033128	Q8R0H9	SUBUNIT: Monomer. Interacts with NECAP1 (By similarity). Interacts with GGA2 and GGA3. Binds to clathrin and activated ARFs, including ARF1. Interacts with RABEP1 and RABGEF1. Interacts with the type-I membrane proteins SORT1, SORL1, LRP3, M6PR/CD-MPR, IGF2R/CI-MPR and BACE1. Binds CCDC91, P200, SYNRG, EPN4, NECAP2 and AFTPH/aftiphilin. Interacts with TSG101 and UBC (By similarity). Interacts with RNF11 (By similarity). Interacts with CNST. Interacts with ARF6. {ECO:0000250, ECO:0000269|PubMed:19864490, ECO:0000269|PubMed:22522702}.
ENSMUSG00000030872	Q6P5E6	SUBUNIT: Monomer. Interacts with NECAP1, TSG101, UBC and AFTPH/aftiphilin. Interacts with GGA1 and GGA3. Binds to clathrin and activated ARFs. Binds RABEP1 and RABGEF1. Interacts with the type-I membrane proteins SORT1, SORL1, LRP3, M6PR/CD-MPR, IGF2R/CI-MPR and BACE1. Binds CCDC91, P200, SYNRG, EPN4 and NECAP2 (By similarity). Interacts with CNST. {ECO:0000250, ECO:0000269|PubMed:19864490}.
ENSMUSG00000020740	Q8BMI3	SUBUNIT: Monomer. Interacts with GGA1 and GGA2. Binds to clathrin and activated ARFs. Binds RABEP1 and RABGEF1. Interacts with the type-I membrane proteins SORT1, SORL1, LRP3, M6PR/CD-MPR, IGF2R/CI-MPR and BACE1. Binds the accessory proteins P56, P200, SYNRG, EPN4, NECAP1, NECAP2 and AFTPH/aftiphilin. Interacts with TSG101 and UBC (By similarity). {ECO:0000250}.
ENSMUSG00000041625	Q923B0	SUBUNIT: Monomer. {ECO:0000305|PubMed:16224779}.
ENSMUSG00000011884	Q9JL62	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000018196	Q923X4	SUBUNIT: Monomer; active form. Homodimer; inactive form. The homodimer is probably linked by 1 2Fe-2S cluster (By similarity). {ECO:0000250}.
ENSMUSG00000044221	Q8C5Q4	SUBUNIT: Monomer. Found in a complex with DDX28, DHX30, FASTKD2 and FASTKD5. Interacts with the mitochondrial RNase P complex subunit TRMT10C/MRPP1. {ECO:0000250|UniProtKB:Q12849}.
ENSMUSG00000057177	Q2NL51	SUBUNIT: Monomer. Interacts with AXIN1 and CTNNB1/beta-catenin (By similarity). Interacts with ARRB2 (PubMed:16051150). Interacts with CTNND2 (By similarity). {ECO:0000250|UniProtKB:P49840, ECO:0000269|PubMed:16051150}.
ENSMUSG00000022812	Q9WV60	SUBUNIT: Monomer. Interacts with DAB2IP (via C2 domain); the interaction stimulates GSK3B kinase activation. Interacts (via C2 domain) with PPP2CA (By similarity). Interacts with CABYR, MMP2, MUC1, NIN and PRUNE (By similarity). Interacts with AXIN1; the interaction mediates hyperphosphorylation of CTNNB1 leading to its ubiquitination and destruction. Interacts with and phosphorylates SNAI1. Interacts with DNM1L (via a C-terminal domain) (By similarity). Interacts with ARRB2 and DISC1. Found in a complex composed of MACF1, APC, AXIN1, CTNNB1 and GSK3B (By similarity). Interacts with SGK3. Interacts with the CLOCK-ARNTL/BMAL1 heterodimer (By similarity). Interacts with AXIN1 and ZBED3. Interacts with the ARNTL/BMAL1. {ECO:0000250, ECO:0000269|PubMed:16051150, ECO:0000269|PubMed:19141611, ECO:0000269|PubMed:19303846, ECO:0000269|PubMed:20049328}.
ENSMUSG00000030979	P51163	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000004897	P51859	SUBUNIT: Monomer, and domain-swapped homodimer. {ECO:0000250}.
ENSMUSG00000019853	Q9WU63	SUBUNIT: Monomer. Interacts with LRPPRC. May interact with BCL2L1. An interaction with BCL2L1 was observed using a peptide, but not with the full-length protein. The full-length protein would have to undergo a major conformation change for the interaction to occur (By similarity). {ECO:0000250}.
ENSMUSG00000019188	Q9D8V0	SUBUNIT: Monomer. Homodimer (By similarity). Interacts with RNF139 (PubMed:19720873). Interacts with DERL1 and XBP1 isoform 1 (By similarity). {ECO:0000250|UniProtKB:Q8TCT9, ECO:0000269|PubMed:19720873}.
ENSMUSG00000043013	O08755	SUBUNIT: Binds DNA as a monomer. {ECO:0000269|PubMed:15169783}.
ENSMUSG00000026986	Q91VF2	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000041798	P52792	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000041548	Q9JK92	SUBUNIT: Monomer. Interacts with HSPB1 (By similarity). Interacts with DNAJB6 (By similarity). {ECO:0000250}.
ENSMUSG00000026896	Q8R5F7	SUBUNIT: Monomer in the absence of ligands and homodimerizes in the presence of dsRNA ligands. Can assemble into helical or linear polymeric filaments on long dsRNA. Interacts with MAVS/IPS1. Interacts with V protein of Sendai virus. Binding to paramyxoviruses V proteins prevents IFN-beta induction, and the further establishment of an antiviral state. Interacts with PCBP2. Interacts with NLRC5. Interacts with PIAS2-beta. Interacts with DDX60. Interacts with ANKRD17. Interacts with IKBKE. Interacts (via the CARD domains) with TKFC, the interaction is inhibited by viral infection (By similarity). {ECO:0000250|UniProtKB:Q9BYX4}.
ENSMUSG00000025877	Q3TRM8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000033688	Q9DBD0	SUBUNIT: Monomer. Interacts (via transferrin-like domain 2) with CA2. {ECO:0000269|PubMed:18712936, ECO:0000269|PubMed:20572014}.
ENSMUSG00000027398	P10749	SUBUNIT: Monomer. Interacts with MEFV (By similarity). {ECO:0000250}.
ENSMUSG00000000628	O08528	SUBUNIT: Monomer. Interacts with TIGAR; the interaction increases hexokinase HK2 activity in a hypoxia- and HIF1A-dependent manner. {ECO:0000250|UniProtKB:P35557, ECO:0000250|UniProtKB:P52789}.
ENSMUSG00000031551	P28776	SUBUNIT: Monomer. {ECO:0000303|PubMed:25691885}.
ENSMUSG00000020459	Q91YJ5	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000044734	Q9D154	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000020009	P15261	SUBUNIT: Monomer. Heterodimer with IFNGR2, to form the IFNG receptor complex. Interacts with JAK1. {ECO:0000250|UniProtKB:P15260}.
ENSMUSG00000039745	Q9Z2G9	SUBUNIT: Monomer. Binds nuclear transport receptors XPO4, IPO5/RANBP5, IPO7, IPO9 and KPNB1 as well as GCN1L1/GCN1 and LRPPRC probably through their HEAT repeats. Binds NCOA5/CIA (By similarity). {ECO:0000250}.
ENSMUSG00000051029	Q8VHP7	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000018914	P01586	SUBUNIT: Monomer.
ENSMUSG00000018899	P15314	SUBUNIT: Monomer. Homodimer. Interacts with EP300 (By similarity). Interacts with MYD88 and PIAS3. {ECO:0000250, ECO:0000269|PubMed:12387893, ECO:0000269|PubMed:17018642}.
ENSMUSG00000027613	O55135	SUBUNIT: Monomer. Associates with the 60S ribosomal subunit. Interacts with RACK1. Interacts with DICER1, AGO2, TARBP2, MOV10 and RPL7A; they form a large RNA-induced silencing complex (RISC). {ECO:0000255|HAMAP-Rule:MF_03132}.
ENSMUSG00000048806	P01575	SUBUNIT: Monomer. Signals mostly via binding to a IFNAR1-IFNAR2 heterodimeric receptor, but can also function with IFNAR1 alone and independently of Jak-STAT pathways. {ECO:0000269|PubMed:23872679}.
ENSMUSG00000079049	Q5SV42	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000003477	P40936	SUBUNIT: Monomer. {ECO:0000269|PubMed:3350800}.
ENSMUSG00000026102	P49442	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000054072	Q9QZ85	SUBUNIT: Monomer, as apoenzyme and in the GDP-bound form. Homooligomer, upon GTP binding. Interacts with HOOK3. {ECO:0000269|PubMed:12732635, ECO:0000269|PubMed:15075236, ECO:0000269|PubMed:18784077}.
ENSMUSG00000027399	P01582	SUBUNIT: Monomer.
ENSMUSG00000003184	P70671	SUBUNIT: Monomer. Homodimer; phosphorylation-induced. Heterodimer with IRF7. Interacts with CREBBP. May interact with MAVS. Interacts with IKBKE and TBK1. Interacts with TICAM1 and TICAM2. Interacts with RBCK1. Interacts with HERC5. Interacts with DDX3X (phosphorylated at 'Ser-102'); the interaction allows the phosphorylation and activation of IRF3 by IKBKE. Interacts with TRIM21 and ULK1, in the presence of TRIM21; this interaction leads to IRF3 degradation by autophagy. {ECO:0000250|UniProtKB:Q14653}.
ENSMUSG00000000157	Q3UV74	SUBUNIT: Monomer and homodimer (Probable). Unlike integrin beta chains, no alpha chain partner has yet been found. {ECO:0000269|PubMed:11461913, ECO:0000269|PubMed:17523188, ECO:0000305}.
ENSMUSG00000027598	Q8C863	SUBUNIT: Monomer (By similarity). Interacts with (via its WW domains) with ATN1. Interacts with ARHGEF7 and RNF11. Interacts (via the WW 1 domain) with NFE2 (via the PXY motif 1); the interaction promotes 'Lys-63'-linked ubiquitination of NFE2, retains it in the cytoplasm and prevents its transactivation activity. Interacts (via WW domains) with CXCR4 (via C-terminus); the interaction depends on CXCR4 phosphorylation. Interacts (via WW domains) with PCBP2 within a complex containing ITCH, MAVS and PCBP2. Interacts with FYN; the interaction phosphorylates ITCH on Tyr-381 decreasing binding of JUNB. Interacts (via WW domains) with TXNIP (via C-terminus). Interacts with ERBB4, DTX1, SPG20, SNX9 and SNX18. Interacts with OTUD7B (By similarity). Interacts (via its WW domains) with OCNL, NOTCH1, JUN and JUNB. Interacts (via WW domain 2) with N4BP1; the interaction inhibits the E3 ubiquitin-protein ligase activity. Interacts with p15 BID and MAPK8. Interacts with NDFIP1 and NDFIP2; the interaction with NDFIP proteins activates the E3 ubiquitin-protein ligase and may induce its recruitment to exosomes. Interacts (via WW domains) with SGK3. Interacts with PI4K2A (PubMed:23146885). Interacts with ARRDC4 (By similarity). {ECO:0000250|UniProtKB:Q96J02, ECO:0000269|PubMed:10940313, ECO:0000269|PubMed:11748237, ECO:0000269|PubMed:11782481, ECO:0000269|PubMed:11828324, ECO:0000269|PubMed:16446428, ECO:0000269|PubMed:17137798, ECO:0000269|PubMed:17437719, ECO:0000269|PubMed:17592138, ECO:0000269|PubMed:20392206, ECO:0000269|PubMed:23146885}.
ENSMUSG00000039058	Q920P5	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P00568}.
ENSMUSG00000038209	O88310	SUBUNIT: Monomer. {ECO:0000269|PubMed:17621593}.
ENSMUSG00000028527	Q9WUR9	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03170}.
ENSMUSG00000057963	Q8BYN3	SUBUNIT: Monomer. Interacts with GPS1/COPS1 (By similarity). {ECO:0000250}.
ENSMUSG00000064158	Q9D9J7	SUBUNIT: Monomer, homodimer and homooligomer. Interacts with IZUMO1R/JUNO. {ECO:0000269|PubMed:19658160, ECO:0000269|PubMed:24739963}.
ENSMUSG00000031933	Q9EQF4	SUBUNIT: Monomer (PubMed:26859261). Interacts with IZUMO1; the interaction is direct (PubMed:24739963, PubMed:26859261). {ECO:0000269|PubMed:24739963, ECO:0000269|PubMed:26859261}.
ENSMUSG00000026817	Q9R0Y5	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03171}.
ENSMUSG00000020612	Q9DBC7	SUBUNIT: The inactive holoenzyme is composed of two regulatory chains and two catalytic chains. Activation by cAMP releases the two active catalytic monomers and the regulatory dimer. PRKAR1A also interacts with RFC2; the complex may be involved in cell survival. Interacts with AKAP4. Interacts with RARA; the interaction occurs in the presence of cAMP or FSH and regulates RARA transcriptional activity. Interacts with the phosphorylated form of PJA2. Interacts with PRKX; regulates this cAMP-dependent protein kinase (By similarity). Interacts with CBFA2T3. Interacts with smAKAP; this interaction may target PRKAR1A to the plasma membrane. Interacts with AICDA (By similarity). {ECO:0000250}.
ENSMUSG00000022433	Q9JMK2	SUBUNIT: Monomer. Component of the circadian core oscillator, which includes the CRY proteins, CLOCK, or NPAS2, ARTNL/BMAL1 or ARTNL2/BMAL2, CSNK1D and/or CSNK1E, TIMELESS and the PER proteins. Interacts with ANKRD6, DBNDD2, LRP5, LRP6 and SOCS3. Interacts with SNAI1 (via zinc fingers). {ECO:0000269|PubMed:12183362}.
ENSMUSG00000032384	Q8BTH8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000025498	P70434	SUBUNIT: Monomer. Homodimer; phosphorylation-induced. Heterodimer with IRF3. Interacts with TICAM1 and TICAM2. Interacts with rotavirus A NSP1; this interaction leads to the proteasome-dependent degradation of IRF7. Interacts with Epstein-Barr virus LF2. Interacts with MYD88 AND TRAF6. {ECO:0000269|PubMed:15361868}.
ENSMUSG00000028533	A6PWV3	SUBUNIT: Monomer and homodimer. {ECO:0000269|PubMed:19658160}.
ENSMUSG00000078941	Q8VCP8	SUBUNIT: Monomer and homodimer. Interacts with COIL (via C-terminus). {ECO:0000255|HAMAP-Rule:MF_03173}.
ENSMUSG00000024576	Q8BK63	SUBUNIT: Monomer. Interacts with the Axin complex. Interacts with TUT1, leading to TUT1 phosphorylation. Interacts with FAM83H; recruits CSNK1A1 to keratin filaments. {ECO:0000250|UniProtKB:P48729}.
ENSMUSG00000063077	Q60575	SUBUNIT: Monomer. Interacts with KBP. Interacts (via C-terminus end of the kinesin-motor domain) with CHP1; the interaction occurs in a calcium-dependent manner (By similarity). {ECO:0000250}.
ENSMUSG00000028792	Q9WTP6	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03168}.
ENSMUSG00000024782	Q9WTP7	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_03169}.
ENSMUSG00000005672	P05532	SUBUNIT: Monomer in the absence of bound KITLG/SCF. Homodimer in the presence of bound KITLG/SCF, forming a heterotetramer with two KITLG/SCF molecules. Interacts (via phosphorylated tyrosine residues) with the adapter proteins GRB2 and GRB7 (via SH2 domain), and SH2B2/APS. Interacts (via C-terminus) with MPDZ (via the tenth PDZ domain). Interacts (via phosphorylated tyrosine residues) with the protein phosphatases PTPN6/SHP-1 (via SH2 domain), PTPN11/SHP-2 (via SH2 domain) and PTPRU. Interacts with DOK1 and TEC (By similarity). Interacts with the protein kinase FES/FPS. Interacts with PLCG1. Interacts (via phosphorylated tyrosine residues) with PIK3R1 and PIK3 catalytic subunit. Interacts (KITLG/SCF-bound) with IL1RL1. Interacts with IL1RAP (independent of stimulation with KITLG/SCF). A mast cell-specific KITLG/SCF-induced interleukin-33 signaling complex contains IL1RL1, IL1RAP, KIT and MYD88. {ECO:0000250|UniProtKB:P10721, ECO:0000269|PubMed:1698611, ECO:0000269|PubMed:1714377, ECO:0000269|PubMed:17255936, ECO:0000269|PubMed:17595334, ECO:0000269|PubMed:20200353, ECO:0000269|PubMed:7509796, ECO:0000269|PubMed:7527401, ECO:0000269|PubMed:9528781}.
ENSMUSG00000025162	Q9DC28	SUBUNIT: Binds to MAP1A. Monomer. Component of the circadian core oscillator, which includes the CRY proteins, CLOCK, or NPAS2, ARNTL/BMAL1 or ARNTL2/BMAL2, CSNK1D and/or CSNK1E, TIMELESS and the PER proteins. Interacts with MAPT/TAU, DBNDD2, AIB1/NCOA3 and ESR1. AKAP9/AKAP450 binding promotes centrosomal subcellular location. Binds to tubulins in mitotic cells upon DNA damage. Binds to SNAPIN and DNMT1. {ECO:0000269|PubMed:17101137, ECO:0000269|PubMed:20192920}.
ENSMUSG00000003345	Q8BVP5	SUBUNIT: Monomer. Interacts with MTA1 (short isoform) in the cytoplasm. Interacts with SMAD3. {ECO:0000269|PubMed:15077195}.
ENSMUSG00000073563	Q8C4X2	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000032294	P52480	SUBUNIT: Monomer and homotetramer. Exists as a monomer in the absence of fructose 1,6 bi-phosphate (FBP), and reversibly associates to form a homotetramer in the presence of FBP. The monomeric form binds T3. Tetramer formation induces pyruvate kinase activity. Interacts with HERC1, POU5F1 and PML. Interacts (isoform M2) with EGLN3; the interaction hydroxylates PKM under hypoxia and enhances binding to HIF1A. Interacts (isoform M2) with HIF1A; the interaction is enhanced by binding of EGLN3, promoting enhanced transcription activity under hypoxia (By similarity). {ECO:0000250}.
ENSMUSG00000025855	P12849	SUBUNIT: The inactive holoenzyme is composed of two regulatory chains and two catalytic chains. Activation by cAMP releases the two active catalytic monomers and the regulatory dimer. Interacts with PRKX; regulates this cAMP-dependent protein kinase (By similarity). Interacts with smAKAP; this interaction may target PRKAR1B to the plasma membrane (By similarity). {ECO:0000250}.
ENSMUSG00000030272	Q91YS8	SUBUNIT: Monomer. Interacts with XPO1 (By similarity). {ECO:0000250}.
ENSMUSG00000030114	O88713	SUBUNIT: Forms a monomer and homodimer; disulfide-linked (By similarity). Interacts (via ITIM motif) with PTPN11 and INPP5D. {ECO:0000250, ECO:0000269|PubMed:17307799, ECO:0000269|PubMed:19604491}.
ENSMUSG00000020821	O35071	SUBUNIT: Monomer. {ECO:0000305}.
ENSMUSG00000029178	Q60980	SUBUNIT: Monomer. {ECO:0000269|PubMed:12736264}.
ENSMUSG00000041247	Q7TST5	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000026943	Q6JVL5	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000048398	Q7TPX9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000057722	P48356	SUBUNIT: Present as a mixture of monomers and dimers (Probable). The phosphorylated receptor binds a number of SH2 domain-containing proteins such as JAK2, STAT3, PTPN11, and SOCS3 (By similarity) (PubMed:11018044, PubMed:11923481). Interaction with SOCS3 inhibits JAK/STAT signaling and MAPK cascade (PubMed:11018044). {ECO:0000250|UniProtKB:P48357, ECO:0000269|PubMed:11018044, ECO:0000269|PubMed:11923481, ECO:0000305|PubMed:25232147}.
ENSMUSG00000021190	O89017	SUBUNIT: May interact with integrins (By similarity). Monomer after autocatalytic processing. Homodimer before autocatalytic removal of the propeptide. {ECO:0000250, ECO:0000269|PubMed:24407422}.
ENSMUSG00000053964	Q8K419	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000042363	Q8VED9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000050966	Q8K3Y3	SUBUNIT: Monomer. During skeletal muscle differentiation, associated with translation initiation complexes in the polysomal compartment. Directly interacts with EIF3S2. Interacts with NCL in an RNA-dependent manner. Interacts with ZCCHC11/TUT4 in the presence of pre-let-7 RNA. {ECO:0000250, ECO:0000269|PubMed:17473174, ECO:0000269|PubMed:22078496}.
ENSMUSG00000037686	A0JNU3	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000043807	Q8K1T4	SUBUNIT: Monomer. {ECO:0000269|PubMed:17008713}.
ENSMUSG00000069515	P17897	SUBUNIT: Monomer.
ENSMUSG00000092586	Q9Z1Q4	SUBUNIT: Monomer. {ECO:0000269|PubMed:17008713}.
ENSMUSG00000024233	Q9CPX3	SUBUNIT: Monomer. {ECO:0000305}.
ENSMUSG00000042622	O54791	SUBUNIT: Monomer and homo- or heterodimer. Interacts with MIP (By similarity). {ECO:0000250}.
ENSMUSG00000023307	Q3KNM2	SUBUNIT: Monomer and homodimer. Interacts with MFN1, MFN2, DNM1L and FIS1 (By similarity). {ECO:0000250}.
ENSMUSG00000059474	Q6P5G3	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000014426	O08648	SUBUNIT: Monomer and homodimer. Homodimerization enhances kinase activity. Interacts with TRAF4; this promotes homodimerization. Binds both upstream activators and downstream substrates in multimolecular complexes. Interacts with AXIN1 and DIXDC1; interaction with DIXDC1 prevents interaction with AXIN1. {ECO:0000269|PubMed:15262978, ECO:0000269|PubMed:16157600, ECO:0000269|PubMed:9079650}.
ENSMUSG00000069516	P08905	SUBUNIT: Monomer. {ECO:0000269|PubMed:12613666}.
ENSMUSG00000032530	Q9D925	SUBUNIT: Monomer. {ECO:0000305}.
ENSMUSG00000020945	Q9DA11	SUBUNIT: Monomer. {ECO:0000305}.
ENSMUSG00000029910	Q9Z1B5	SUBUNIT: Monomer and homodimer. Heterotetramer with MAD1L1. Formation of a heterotetrameric core complex containing two molecules each of MAD1L1 and of MAD2L1 promotes binding of another molecule of MAD2L1 to each MAD2L1, resulting in a heterohexamer. Interacts with CDC20, MAD2L1BP and with ADAM17/TACE. Dimeric MAD2L1 in the closed conformation interacts with CDC20. Monomeric MAD2L1 in the open conformation does not interact with CDC20. CDC20 competes with MAD1L1 for MAD2L1 binding. Interacts with TPR. Binds to UBD during mitosis. Kinetochore association is repressed by UBD (By similarity). Interacts with NEK2 (By similarity). {ECO:0000250}.
ENSMUSG00000035683	Q61846	SUBUNIT: Monomer. Interacts with ZNF622 and PPP1R8 (By similarity). {ECO:0000250}.
ENSMUSG00000038503	Q9ERE7	SUBUNIT: Monomer. Interacts with LRP5; the interaction prevents LRP5 from forming aggregates and chaperones LRP6 to the plasma membrane. Interacts with LRP6; the interaction prevents LRP6 from forming aggregates and chaperones LRP6 to the plasma membrane. {ECO:0000269|PubMed:12581525, ECO:0000269|PubMed:17342452, ECO:0000269|PubMed:21397184}.
ENSMUSG00000002274	Q8C1Q4	SUBUNIT: Monomer. {ECO:0000269|PubMed:19259827}.
ENSMUSG00000020583	O35701	SUBUNIT: Can form homooligomers (monomers, dimers, trimers and tetramers) and heterooligomers with matrilin-1. Interacts with COMP (By similarity). {ECO:0000250}.
ENSMUSG00000034203	Q8VEA4	SUBUNIT: Monomer. Can form homooligomers. Interacts with GFER and forms transient disulfide bonds with GFER (By similarity). {ECO:0000250}.
ENSMUSG00000040528	Q3TB92	SUBUNIT: Monomer (Probable). Interacts (tyrosine-phosphorylated) with PTPN6, PTPN11 and INPP5D. {ECO:0000269|PubMed:20526344, ECO:0000305}.
ENSMUSG00000020190	Q8CDB0	SUBUNIT: Interacts with ESR2 and EIF4E in the nucleus (By similarity). Monomer. Interacts with the C-terminal regions of EIF4G1 and EIF4G2; this interaction is promoted when MAPK pathways are repressed but repressed upon ERK proteins activation. Also binds to dephosphorylated MAPK3/ERK1 and MAPK1/ERK2. Interaction with phosphorylated MAPK3/ERK1 and MAPK1/ERK2 protects it from dephosphorylation and inactivation. {ECO:0000250, ECO:0000269|PubMed:11154262, ECO:0000269|PubMed:16162500, ECO:0000269|PubMed:20823271, ECO:0000269|PubMed:9155017}.
ENSMUSG00000017737	P41245	SUBUNIT: Exists as monomer or homodimer; disulfide-linked. Exists also as heterodimer with a 25 kDa protein. Interacts with ECM1. {ECO:0000250}.
ENSMUSG00000021993	A6H611	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000022610	O08911	SUBUNIT: Monomer. Interacts with the PDZ domain of the syntrophin SNTA1 (By similarity). Interacts with SH3BP5, LIN7C, SCRIB and SYNJ2BP (By similarity). {ECO:0000250}.
ENSMUSG00000049038	Q8BKY8	SUBUNIT: Monomer (By similarity). Homodimer. {ECO:0000250, ECO:0000269|PubMed:19490905}.
ENSMUSG00000032892	Q9JIB0	SUBUNIT: Monomer (Probable). Interacts with RAN, RAN-GTP and RAN-GDP. Forms a complex with RAN-GTP and RANBP1. Interacts with the cytoplasmic loop 2 of SCN5A. {ECO:0000269|PubMed:10811801, ECO:0000269|PubMed:18184654, ECO:0000305}.
ENSMUSG00000020629	Q99JT9	SUBUNIT: Monomer. Interacts with MMP14. {ECO:0000255|HAMAP-Rule:MF_03154}.
ENSMUSG00000059908	P28665	SUBUNIT: Monomer.
ENSMUSG00000030131	P28666	SUBUNIT: Monomer.
ENSMUSG00000040429	Q8CHZ9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000066442	Q9D110	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000022272	F8VQB6	SUBUNIT: Monomer, when in an inactive confomation in the cytosol. Homodimer in its active, membrane-bound conformation; antiparallel coiled coil-mediated dimer formation. Interacts with ECM29. Interacts with DCC and ITGB5; the presence of DCC inhibits ITGB5 binding. Interacts with tubulin; ITGB5 or DCC binding inhibits tubulin binding. Interacts strongly with CALM3 and weakly with CALM, the CALM3 interaction is essential for function in filopodial extension and motility. Interacts with ITGB1, ITGB3 and ITGB5 (By similarity). Interacts with NEO1. Interacts with VASP. {ECO:0000250, ECO:0000269|PubMed:17237772, ECO:0000269|PubMed:20081229}.
ENSMUSG00000057280	Q61006	SUBUNIT: Monomer. Homodimer (Probable). Interacts with LRP4; the heterodimer forms an AGRIN receptor complex that binds AGRIN resulting in activation of MUSK. Forms a heterotetramer composed of 2 DOK7 and 2 MUSK molecules which facilitates MUSK trans-autophosphorylation on tyrosine residue and activation. Interacts (via cytoplasmic part) with DOK7 (via IRS-type PTB domain); requires MUSK phosphorylation. Interacts with DVL1 (via DEP domain); the interaction is direct and mediates the formation of a DVL1, MUSK and PAK1 ternary complex involved in AChR clustering. Interacts with PDZRN3; this interaction is enhanced by agrin. Interacts with FNTA; the interaction is direct and mediates AGRIN-induced phosphorylation and activation of FNTA. Interacts with CSNK2B; mediates regulation by CK2. Interacts (via the cytoplasmic domain) with DNAJA3. Interacts with NSF; may regulate MUSK endocytosis and activity. Interacts with CAV3; may regulate MUSK signaling. Interacts with RNF31. {ECO:0000269|PubMed:12165471, ECO:0000269|PubMed:14622576, ECO:0000269|PubMed:14678832, ECO:0000269|PubMed:16794080, ECO:0000269|PubMed:16818610, ECO:0000269|PubMed:17576800, ECO:0000269|PubMed:18272689, ECO:0000269|PubMed:18848351, ECO:0000269|PubMed:19038220, ECO:0000269|PubMed:19940021, ECO:0000269|PubMed:20603078, ECO:0000305}.
ENSMUSG00000044968	Q8BH82	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000039308	P52850	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000052468	P24526	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000049230	Q8C854	SUBUNIT: Monomer. {ECO:0000269|PubMed:9282330}.
ENSMUSG00000027201	Q8C854	SUBUNIT: Monomer. {ECO:0000269|PubMed:9282330}.
ENSMUSG00000026393	Q9ES74	SUBUNIT: Monomer. Interacts with NEK9 (By similarity). {ECO:0000250}.
ENSMUSG00000054008	Q3UHN9	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P52848}.
ENSMUSG00000031917	Q9CXK8	SUBUNIT: Monomer. Interacts with pre-ribosome complex. May bind to RNA. Interacts with NOL8. Interacts with FTSJ3 (By similarity). {ECO:0000250}.
ENSMUSG00000032484	O08692	SUBUNIT: Monomer. Homodimer; disulfide-linked. {ECO:0000269|PubMed:21518852}.
ENSMUSG00000032271	O55239	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000027971	Q9EQW8	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000019803	Q64104	SUBUNIT: Monomer (By similarity). Interacts with ATN1; the interaction represses the transcription. {ECO:0000250, ECO:0000269|PubMed:16702404}.
ENSMUSG00000021032	Q9ER97	SUBUNIT: Monomer. Homodimer and homotetramer; disulfide-linked (Probable). Interacts with 14-3-3 (By similarity). {ECO:0000250, ECO:0000305}.
ENSMUSG00000020889	Q3UV55	SUBUNIT: Binds DNA as a monomer or a homodimer. Interacts with NR2E3 and ZNHIT1. Interacts with C1D and SP1. Interacts with OPHN1 (via C-terminus). Interacts with PER2; the interaction associates PER2 to ARNTL promoter region. Interacts with CRY1. Interacts with CCAR2. {ECO:0000269|PubMed:20159955, ECO:0000269|PubMed:21874017, ECO:0000269|PubMed:22170608, ECO:0000269|PubMed:22549838, ECO:0000269|PubMed:23398316, ECO:0000269|PubMed:9405624}.
ENSMUSG00000031851	Q9CQA9	SUBUNIT: Monomer. {ECO:0000250}.
ENSMUSG00000042751	Q8BNJ3	SUBUNIT: Monomer. {ECO:0000250}.
