Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000033478	ENSMUSG00000022095	Fam160b1	Fam160b2	4	2.372E-007	0.0005									Vertebrata
ENSMUSG00000049225	ENSMUSG00000048371	Pdp1	Pdp2	4	1.835E-008	6.345E-005									Vertebrata
ENSMUSG00000037235	ENSMUSG00000001156	Mxd4	Mxd1	6	0.0003	1.285E-006									Euteleostomi
ENSMUSG00000024924	ENSMUSG00000028613	Vldlr	Lrp8	4	4.636E-009	1.102E-005									Euteleostomi
ENSMUSG00000049336	ENSMUSG00000031561	Tenm2	Tenm3	4	4.201E-006	0.0002									Euteleostomi
ENSMUSG00000023411	ENSMUSG00000027544	Nfatc4	Nfatc2	2	2.358E-007	0.0025									Euteleostomi
ENSMUSG00000038608	ENSMUSG00000031093	Dock10	Dock11	4	0.0004	3.777E-005									Euteleostomi
ENSMUSG00000006205	ENSMUSG00000037406	Htra1	Htra4	4	1.219E-006	0.0001									Euteleostomi
ENSMUSG00000055204	ENSMUSG00000024483	Ankrd17	Ankhd1	4	4.950E-007	0.0013									Euteleostomi
ENSMUSG00000056271	ENSMUSG00000041891	Lman1l	Lman1	2	2.190E-006	0.0041									Sarcopterygii
ENSMUSG00000030584	ENSMUSG00000021221	Dpf1	Dpf3	5	2.035E-006	5.795E-009									Euteleostomi
ENSMUSG00000035181	ENSMUSG00000039414	Heatr5a	Heatr5b	5	2.391E-006	9.166E-007									Vertebrata
ENSMUSG00000017132	ENSMUSG00000018008	Cyth1	Cyth4	3	9.270E-013	4.252E-005									Vertebrata
ENSMUSG00000025469	ENSMUSG00000048450	Msx3	Msx1	4	7.198E-011	0.0008									Vertebrata
ENSMUSG00000031382	ENSMUSG00000031519	Asb11	Asb5	4	0.0021	0.0059									Euteleostomi
ENSMUSG00000021987	ENSMUSG00000039431	Mtmr6	Mtmr7	5	0.0001	0.0040									Euteleostomi
ENSMUSG00000030862	ENSMUSG00000027408	Cpxm2	Cpxm1	3	0.0021	0.0089									Euteleostomi
ENSMUSG00000013415	ENSMUSG00000029814	Igf2bp1	Igf2bp3	5	4.345E-011	0.0041									Euteleostomi
ENSMUSG00000004980	ENSMUSG00000069014	Hnrnpa2b1	Gm5641	4	1.149E-005	0.0043									Euteleostomi
ENSMUSG00000000409	ENSMUSG00000042228	Lck	Lyn	3	6.111E-007	0.0041									Euteleostomi
ENSMUSG00000024868	ENSMUSG00000028031	Dkk1	Dkk2	3	3.293E-008	8.912E-005									Vertebrata
ENSMUSG00000024440	ENSMUSG00000037892	Pcdh12	Pcdh18	4	2.967E-006	0.0019									Euteleostomi
ENSMUSG00000024759	ENSMUSG00000059811	Atl3	Atl2	5	1.837E-005	0.0054									Chordata
ENSMUSG00000006057	ENSMUSG00000018770	Atp5g1	Atp5g3	4	6.119E-014	0.0003									Euteleostomi
ENSMUSG00000001313	ENSMUSG00000017144	Rnd2	Rnd3	5	2.643E-009	8.065E-005									Vertebrata
ENSMUSG00000039157	ENSMUSG00000040339	Fam102a	Fam102b	4	2.419E-010	1.912E-005									Vertebrata
ENSMUSG00000032531	ENSMUSG00000041688	Amotl2	Amot	3	3.134E-005	0.0010									Vertebrata
ENSMUSG00000005034	ENSMUSG00000005469	Prkacb	Prkaca	4	6.118E-010	0.0009									Euteleostomi
ENSMUSG00000039126	ENSMUSG00000011958	Prune2	Bnip2	5	9.970E-008	0.0016									Euteleostomi
ENSMUSG00000072494	ENSMUSG00000049999	Ppp1r3e	Ppp1r3d	4	1.983E-007	0.0002									Euteleostomi
ENSMUSG00000031326	ENSMUSG00000024619	Cdx4	Cdx1	5	0.0019	0.0010									Euteleostomi
ENSMUSG00000021217	ENSMUSG00000047907	Tshz3	Tshz2	3	0.0006	0.0005									Euteleostomi
ENSMUSG00000055805	ENSMUSG00000023008	Fmnl1	Fmnl3	4	9.518E-009	0.0029									Vertebrata
ENSMUSG00000039079	ENSMUSG00000038760	Trhr2	Trhr	3	0.0003	0.0034									Euteleostomi
ENSMUSG00000022801	ENSMUSG00000029720	Lrch3	Gm20605	3	0.0075	0.0081									Euteleostomi
ENSMUSG00000030770	ENSMUSG00000022438	Parva	Parvb	3	1.272E-005	0.0076									Euteleostomi
ENSMUSG00000036995	ENSMUSG00000022377	Asap3	Asap1	5	8.598E-007	4.185E-007									Vertebrata
ENSMUSG00000040134	ENSMUSG00000027068	Rdh7	Dhrs9	3	2.362E-006	0.0042									Euteleostomi
ENSMUSG00000030084	ENSMUSG00000031398	Plxna1	Plxna3	5	3.006E-006	2.864E-005									Euteleostomi
ENSMUSG00000010803	ENSMUSG00000000560	Gabra1	Gabra2	6	1.905E-009	4.723E-006									Vertebrata
ENSMUSG00000028466	ENSMUSG00000027938	Creb3	Creb3l4	5	8.896E-006	0.0002									Vertebrata
ENSMUSG00000042477	ENSMUSG00000028640	Tfap2e	Tfap2c	4	1.354E-008	2.769E-006									Vertebrata
ENSMUSG00000038201	ENSMUSG00000042604	Kcna7	Kcna4	5	1.032E-006	0.0018									Vertebrata
ENSMUSG00000061048	ENSMUSG00000040452	Cdh3	Cdh12	3	0.0007	0.0057									Chordata
ENSMUSG00000040907	ENSMUSG00000007107	Atp1a3	Atp1a4	4	0.0006	0.0015									Vertebrata
ENSMUSG00000024077	ENSMUSG00000030374	Strn	Strn4	5	0.0007	1.283E-006									Vertebrata
ENSMUSG00000021798	ENSMUSG00000028273	Ldb3	Pdlim5	3	3.774E-012	0.0015									Vertebrata
ENSMUSG00000018326	ENSMUSG00000047281	Ywhab	Sfn	5	3.820E-008	0.0065									Opisthokonta
ENSMUSG00000000305	ENSMUSG00000040452	Cdh4	Cdh12	2	7.367E-005	0.0065									Chordata
ENSMUSG00000019055	ENSMUSG00000032374	Plod1	Plod2	4	4.867E-008	6.457E-006									Vertebrata
ENSMUSG00000034613	ENSMUSG00000002228	Ppm1h	Ppm1j	3	0.0003	0.0031									Euteleostomi
ENSMUSG00000006586	ENSMUSG00000006362	Runx1t1	Cbfa2t3	4	2.569E-007	4.276E-006									Euteleostomi
ENSMUSG00000030287	ENSMUSG00000030102	Itpr2	Itpr1	5	0.0004	0.0013									Coelomata
ENSMUSG00000032503	ENSMUSG00000056211	Arpp21	R3hdm1	4	2.848E-008	0.0001									Chordata
ENSMUSG00000028842	ENSMUSG00000036698	Eif2c3	Eif2c2	5	1.441E-007	0.0007									Vertebrata
ENSMUSG00000020070	ENSMUSG00000029291	Rufy2	Rufy3	3	1.409E-005	0.0013									Euteleostomi
ENSMUSG00000020135	ENSMUSG00000005871	Apc2	Apc	4	0.0090	0.0002									Chordata
ENSMUSG00000030970	ENSMUSG00000037373	Ctbp2	Ctbp1	4	2.247E-012	0.0002									Euteleostomi
ENSMUSG00000038859	ENSMUSG00000018126	Baiap2l1	Baiap2l2	2	1.057E-006	0.0059									Euteleostomi
ENSMUSG00000031097	ENSMUSG00000026418	Tnni2	Tnni1	3	2.681E-005	0.0088									Vertebrata
ENSMUSG00000019927	ENSMUSG00000063447	Ube2d1	Ube2d2b	3	0.0012	0.0026									Vertebrata
ENSMUSG00000020052	ENSMUSG00000009248	Ascl1	Ascl2	4	0.0072	0.0001									Euteleostomi
ENSMUSG00000014444	ENSMUSG00000041482	Fam38a	Fam38b	4	1.172E-007	0.0077									Chordata
ENSMUSG00000026042	ENSMUSG00000029661	Col5a2	Col1a2	5	1.070E-008	0.0010									Vertebrata
ENSMUSG00000001819	ENSMUSG00000050328	Hoxd13	Hoxc12	3	1.912E-014	2.450E-005									Chordata
ENSMUSG00000049604	ENSMUSG00000038203	Hoxb13	Hoxa13	4	3.772E-014	1.211E-011									Euteleostomi
ENSMUSG00000002068	ENSMUSG00000028212	Ccne1	Ccne2	5	0.0013	6.445E-007									Euteleostomi
ENSMUSG00000044072	ENSMUSG00000051166	Eml6	Eml5	5	1.820E-010	4.103E-008									Euteleostomi
ENSMUSG00000091656	ENSMUSG00000051980	Vmn2r106	Casr	3	0.0004	0.0063									Chordata
ENSMUSG00000017446	ENSMUSG00000022440	C1qtnf1	C1qtnf6	2	1.845E-012	0.0001									Euteleostomi
ENSMUSG00000039886	ENSMUSG00000054434	Tmem120a	Tmem120b	2	1.445E-012	0.0005									Vertebrata
ENSMUSG00000020528	ENSMUSG00000015869	Prpsap2	Prpsap1	4	4.721E-005	0.0003									Vertebrata
ENSMUSG00000037578	ENSMUSG00000014503	Pkd2l1	Pkd2l2	5	2.686E-005	0.0014									Chordata
ENSMUSG00000026247	ENSMUSG00000057530	Ecel1	Ece1	4	0.0096	0.0003									Chordata
ENSMUSG00000034758	ENSMUSG00000008305	Tle6	Tle1	4	1.010E-012	0.0028									Amniota
ENSMUSG00000008398	ENSMUSG00000026436	Elk3	Elk4	3	5.351E-010	0.0048									Euteleostomi
ENSMUSG00000018381	ENSMUSG00000058835	Abi3	Abi1	5	1.938E-006	0.0019									Vertebrata
ENSMUSG00000031734	ENSMUSG00000021604	Irx3	Irx4	5	1.164E-006	0.0002									Euteleostomi
ENSMUSG00000024533	ENSMUSG00000010154	Spire1	Spire2	4	3.523E-007	1.635E-005									Euteleostomi
ENSMUSG00000026890	ENSMUSG00000096225	Lhx6	Lhx8	5	1.869E-008	1.806E-005									Euteleostomi
ENSMUSG00000092008	ENSMUSG00000015224	Cyp2c69	Cyp2j9	2	0.0052	0.0028									Vertebrata
ENSMUSG00000034480	ENSMUSG00000024456	Diap2	Diap1	4	0.0018	0.0010									Vertebrata
ENSMUSG00000079657	ENSMUSG00000020732	Rab26	Rab37	5	7.102E-010	0.0070									Euteleostomi
ENSMUSG00000038692	ENSMUSG00000042464	Hoxb4	Hoxd4	5	1.894E-014	2.059E-015									Euteleostomi
ENSMUSG00000037513	ENSMUSG00000021838	Samd4b	Samd4	5	0.0006	3.206E-005									Vertebrata
ENSMUSG00000036218	ENSMUSG00000035357	Pdzrn4	Pdzrn3	3	1.055E-008	3.455E-005									Vertebrata
ENSMUSG00000044912	ENSMUSG00000016200	Syt16	Syt14	5	3.797E-007	0.0034									Euteleostomi
ENSMUSG00000053519	ENSMUSG00000029088	Kcnip1	Kcnip4	5	4.145E-009	0.0099									Euteleostomi
ENSMUSG00000027184	ENSMUSG00000030309	Caprin1	Caprin2	4	9.448E-006	0.0004									Vertebrata
ENSMUSG00000037876	ENSMUSG00000053470	Jmjd1c	Kdm3a	4	6.865E-007	0.0019									Vertebrata
ENSMUSG00000020250	ENSMUSG00000000811	Txnrd1	Txnrd3	3	6.840E-005	0.0029									Vertebrata
ENSMUSG00000020105	ENSMUSG00000030029	Lrig3	Lrig1	5	1.413E-005	1.446E-005									Vertebrata
ENSMUSG00000025380	ENSMUSG00000029581	Fscn2	Fscn1	4	3.545E-010	0.0014									Euteleostomi
ENSMUSG00000027297	ENSMUSG00000055471	Ltk	Alk	4	0.0004	3.105E-005									Vertebrata
ENSMUSG00000052949	ENSMUSG00000022517	Rnf157	Mgrn1	5	3.898E-011	2.870E-008									Vertebrata
ENSMUSG00000020395	ENSMUSG00000054892	Itk	Txk	3	7.726E-010	0.0002									Euteleostomi
ENSMUSG00000057132	ENSMUSG00000033282	Rpgrip1	Rpgrip1l	3	2.148E-005	2.920E-005									Euteleostomi
ENSMUSG00000020181	ENSMUSG00000009418	Nav3	Nav1	4	1.286E-010	0.0044									Chordata
ENSMUSG00000042499	ENSMUSG00000038227	Hoxd11	Hoxa9	3	2.376E-014	6.515E-006									Chordata
ENSMUSG00000038150	ENSMUSG00000026097	Ormdl3	Ormdl1	3	1.982E-008	0.0011									Vertebrata
ENSMUSG00000024818	ENSMUSG00000048856	Slc25a45	Slc25a47	5	8.216E-011	7.838E-006									Euteleostomi
ENSMUSG00000039199	ENSMUSG00000069189	Zdhhc1	Zdhhc11	4	2.305E-005	0.0075									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000046191	Pcdh10	Pcdhb20	4	4.730E-014	2.249E-005									
ENSMUSG00000038366	ENSMUSG00000026950	Lasp1	Neb	2	0.0001	0.0042									Coelomata
ENSMUSG00000059981	ENSMUSG00000061288	Taok2	Taok3	4	1.790E-009	0.0013									Vertebrata
ENSMUSG00000004980	ENSMUSG00000046434	Hnrnpa2b1	Hnrnpa1	5	1.274E-006	0.0018									Euteleostomi
ENSMUSG00000045671	ENSMUSG00000027351	Spred2	Spred1	5	0.0038	1.664E-009									Euteleostomi
ENSMUSG00000052085	ENSMUSG00000028556	Dock8	Dock7	4	9.558E-009	0.0038									Vertebrata
ENSMUSG00000048349	ENSMUSG00000024497	Pou4f1	Pou4f3	6	7.618E-007	5.945E-008									Euteleostomi
ENSMUSG00000028931	ENSMUSG00000027827	Kcnab2	Kcnab1	4	2.725E-011	0.0024									Euteleostomi
ENSMUSG00000030602	ENSMUSG00000074923	Pak4	Pak6	4	0.0032	0.0001									Coelomata
ENSMUSG00000000120	ENSMUSG00000032491	Ngfr	Nradd	2	0.0005	0.0073									Euteleostomi
ENSMUSG00000040734	ENSMUSG00000026510	Ppp1r13l	Trp53bp2	4	0.0021	0.0013									Euteleostomi
ENSMUSG00000036972	ENSMUSG00000067860	Zic4	Zic3	5	1.833E-006	1.268E-005									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000051242	Pcdh10	Pcdhb9	3	8.490E-014	6.239E-005									
ENSMUSG00000019970	ENSMUSG00000017868	Sgk1	Sgk2	5	4.331E-007	0.0033									Vertebrata
ENSMUSG00000041530	ENSMUSG00000036698	Eif2c1	Eif2c2	5	1.380E-007	0.0009									Vertebrata
ENSMUSG00000031788	ENSMUSG00000004187	Kifc3	Kifc2	4	0.0004	9.238E-005									Vertebrata
ENSMUSG00000021541	ENSMUSG00000027716	Trpc7	Trpc3	5	7.024E-007	0.0015									Euteleostomi
ENSMUSG00000020691	ENSMUSG00000041975	Mettl2	Mettl8	4	1.303E-009	0.0008									Euteleostomi
ENSMUSG00000025880	ENSMUSG00000036867	Smad7	Smad6	4	1.194E-008	0.0075									Vertebrata
ENSMUSG00000022113	ENSMUSG00000053490	Trim52	Trim60	1	3.980E-014	0.0002									
ENSMUSG00000053253	ENSMUSG00000024425	Ndfip2	Ndfip1	3	1.355E-006	3.154E-005									Euteleostomi
ENSMUSG00000090572	ENSMUSG00000028738	Vmn2r109	Tas1r2	3	4.614E-006	0.0015									Chordata
ENSMUSG00000063646	ENSMUSG00000024502	Jakmip1	Jakmip2	1	3.714E-009	0.0014									Euteleostomi
ENSMUSG00000026826	ENSMUSG00000023034	Nr4a2	Nr4a1	4	1.195E-011	0.0060									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000046387	Pcdh10	Pcdhb17	3	4.230E-014	1.081E-005									
ENSMUSG00000027200	ENSMUSG00000019647	Sema6d	Sema6a	4	2.422E-006	0.0058									Euteleostomi
ENSMUSG00000024317	ENSMUSG00000014470	Rnf138	Rnf166	3	4.923E-008	0.0027									Euteleostomi
ENSMUSG00000020044	ENSMUSG00000030317	Timp3	Timp4	4	0.0035	0.0056									Euteleostomi
ENSMUSG00000046442	ENSMUSG00000026181	Ppm1e	Ppm1f	3	3.139E-007	0.0005									Vertebrata
ENSMUSG00000033114	ENSMUSG00000028521	Slc35d2	Slc35d1	4	9.591E-006	0.0012									Vertebrata
ENSMUSG00000028222	ENSMUSG00000003657	Calb1	Calb2	5	1.376E-007	4.474E-005									Vertebrata
ENSMUSG00000041895	ENSMUSG00000029578	Wipi1	Wipi2	4	5.583E-008	0.0030									Euteleostomi
ENSMUSG00000031489	ENSMUSG00000045730	Adrb3	Adrb2	3	3.752E-005	0.0016									Euteleostomi
ENSMUSG00000024965	ENSMUSG00000037712	Fermt3	Fermt2	4	1.805E-005	0.0008									Vertebrata
ENSMUSG00000064039	ENSMUSG00000026180	Ccr1l1	Cxcr2	1	1.985E-008	0.0085									Vertebrata
ENSMUSG00000095139	ENSMUSG00000090125	Pou3f2	Pou3f1	5	2.789E-011	1.329E-005									Euteleostomi
ENSMUSG00000028945	ENSMUSG00000023755	Rheb	Rhebl1	3	0.0051	0.0003									Vertebrata
ENSMUSG00000030374	ENSMUSG00000020954	Strn4	Strn3	6	1.784E-007	5.607E-008									Vertebrata
ENSMUSG00000004110	ENSMUSG00000034656	Cacna1e	Cacna1a	4	0.0060	0.0015									Vertebrata
ENSMUSG00000050840	ENSMUSG00000095403	Cdh20	AC240744.1	1	4.488E-006	0.0039									Vertebrata
ENSMUSG00000029174	ENSMUSG00000033083	Tbc1d1	Tbc1d4	4	6.272E-006	0.0002									Euteleostomi
ENSMUSG00000020877	ENSMUSG00000008226	Scrn2	Scrn3	1	1.265E-014	0.0034									Euteleostomi
ENSMUSG00000000305	ENSMUSG00000044393	Cdh4	Dsg2	2	1.269E-013	0.0054									Chordata
ENSMUSG00000028059	ENSMUSG00000004568	Arhgef2	Arhgef18	6	0.0084	0.0032									Vertebrata
ENSMUSG00000022217	ENSMUSG00000031819	Emc9	Emc8	5	4.104E-008	0.0003									Euteleostomi
ENSMUSG00000004934	ENSMUSG00000028101	Pias4	Pias3	3	2.046E-005	0.0085									Vertebrata
ENSMUSG00000026637	ENSMUSG00000021277	Traf5	Traf3	3	1.280E-009	0.0018									Vertebrata
ENSMUSG00000047409	ENSMUSG00000026176	Ctdspl	Ctdsp1	5	7.352E-008	7.921E-007									Vertebrata
ENSMUSG00000023411	ENSMUSG00000003847	Nfatc4	Nfat5	2	2.878E-007	0.0007									Vertebrata
ENSMUSG00000035722	ENSMUSG00000015243	Abca7	Abca1	5	2.808E-007	0.0015									Vertebrata
ENSMUSG00000049604	ENSMUSG00000001819	Hoxb13	Hoxd13	3	8.186E-015	2.084E-012									Euteleostomi
ENSMUSG00000071660	ENSMUSG00000042734	Ttc9c	Ttc9	1	4.898E-011	2.622E-008									Euteleostomi
ENSMUSG00000041040	ENSMUSG00000038893	Fam117b	Fam117a	2	7.619E-008	0.0022									Vertebrata
ENSMUSG00000026357	ENSMUSG00000059810	Rgs18	Rgs3	3	2.570E-013	0.0003									Coelomata
ENSMUSG00000047747	ENSMUSG00000048234	Rnf150	Rnf149	5	0.0010	0.0002									Vertebrata
ENSMUSG00000070871	ENSMUSG00000024286	Ccnyl1	Ccny	4	0.0001	0.0007									Euteleostomi
ENSMUSG00000032366	ENSMUSG00000027940	Tpm1	Tpm3	5	4.918E-012	0.0085									Euteleostomi
ENSMUSG00000022801	ENSMUSG00000093445	Lrch3	Lrch4	3	0.0075	0.0081									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000063687	Pcdh10	Pcdhb5	3	8.490E-014	6.589E-005									
ENSMUSG00000032375	ENSMUSG00000015750	Aph1b	Aph1a	5	6.562E-014	0.0063									Vertebrata
ENSMUSG00000025020	ENSMUSG00000056427	Slit1	Slit3	5	1.084E-009	0.0009									Vertebrata
ENSMUSG00000027273	ENSMUSG00000027287	Snap25	Snap23	3	0.0019	6.399E-005									Chordata
ENSMUSG00000008489	ENSMUSG00000028546	Elavl2	Elavl4	2	2.956E-006	0.0006									Euteleostomi
ENSMUSG00000074639	ENSMUSG00000027068	BC089597	Dhrs9	3	2.624E-006	0.0048									Euteleostomi
ENSMUSG00000001819	ENSMUSG00000038203	Hoxd13	Hoxa13	3	8.510E-014	1.129E-007									Euteleostomi
ENSMUSG00000068699	ENSMUSG00000025278	Flnc	Flnb	4	1.057E-006	0.0065									Chordata
ENSMUSG00000039989	ENSMUSG00000053411	Cbx4	Cbx7	6	3.231E-013	3.326E-008									Euteleostomi
ENSMUSG00000056917	ENSMUSG00000042700	Sipa1	Sipa1l1	6	8.368E-013	1.173E-006									Vertebrata
ENSMUSG00000038611	ENSMUSG00000033228	Phrf1	Scaf11	4	0.0001	0.0046									Vertebrata
ENSMUSG00000024992	ENSMUSG00000024575	Pde6c	Pde6a	4	8.228E-006	7.563E-005									Euteleostomi
ENSMUSG00000040385	ENSMUSG00000004455	Ppp1ca	Ppp1cc	3	6.991E-006	0.0069									Euteleostomi
ENSMUSG00000055421	ENSMUSG00000034755	Pcdh9	Pcdh11x	6	6.692E-010	2.949E-005									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000043458	Pcdh10	Pcdhb12	4	7.460E-014	1.394E-005									
ENSMUSG00000009741	ENSMUSG00000009733	Ubp1	Tfcp2	6	0.0006	4.629E-005									Vertebrata
ENSMUSG00000006587	ENSMUSG00000042821	Snai3	Snai1	5	2.272E-009	9.242E-013									Euteleostomi
ENSMUSG00000021738	ENSMUSG00000048997	Atxn7	Atxn7l2	2	0.0015	0.0057									Euteleostomi
ENSMUSG00000091491	ENSMUSG00000028738	Vmn2r97	Tas1r2	3	3.594E-006	0.0015									Chordata
ENSMUSG00000027560	ENSMUSG00000040631	Dok5	Dok4	3	2.483E-008	0.0003									Euteleostomi
ENSMUSG00000037003	ENSMUSG00000055322	Tenc1	Tns1	4	5.388E-007	0.0004									Vertebrata
ENSMUSG00000040734	ENSMUSG00000021285	Ppp1r13l	Ppp1r13b	5	6.794E-011	9.503E-005									Euteleostomi
ENSMUSG00000000127	ENSMUSG00000053158	Fer	Fes	3	4.715E-009	0.0076									Vertebrata
ENSMUSG00000003752	ENSMUSG00000038855	Itpkc	Itpkb	5	0.0002	0.0008									Euteleostomi
ENSMUSG00000020167	ENSMUSG00000032228	Tcf3	Tcf12	5	5.031E-010	0.0018									Chordata
ENSMUSG00000075394	ENSMUSG00000000942	Hoxc4	Hoxa4	5	1.173E-009	4.679E-007									Euteleostomi
ENSMUSG00000067220	ENSMUSG00000005864	Cnga1	Cnga2	5	0.0036	0.0025									Euteleostomi
ENSMUSG00000024140	ENSMUSG00000021109	Epas1	Hif1a	5	6.630E-012	2.624E-006									Vertebrata
ENSMUSG00000057967	ENSMUSG00000022101	Fgf18	Fgf17	4	2.731E-006	0.0017									Euteleostomi
ENSMUSG00000075415	ENSMUSG00000019487	Fnbp1	Trip10	5	7.668E-006	0.0017									Euteleostomi
ENSMUSG00000035206	ENSMUSG00000027366	Sppl2b	Sppl2a	3	7.160E-006	0.0028									Vertebrata
ENSMUSG00000033676	ENSMUSG00000007653	Gabrb3	Gabrb2	6	0.0018	0.0004									Euteleostomi
ENSMUSG00000059898	ENSMUSG00000061048	Dsc3	Cdh3	3	2.266E-006	0.0037									Vertebrata
ENSMUSG00000055435	ENSMUSG00000047591	Maf	Mafa	6	1.490E-006	1.754E-008									Euteleostomi
ENSMUSG00000055805	ENSMUSG00000036053	Fmnl1	Fmnl2	4	2.153E-009	0.0039									Vertebrata
ENSMUSG00000067889	ENSMUSG00000011751	Spnb3	Spnb4	6	3.012E-006	9.605E-006									Vertebrata
ENSMUSG00000061130	ENSMUSG00000030402	Ppm1b	Ppm1n	4	0.0005	0.0001									Vertebrata
ENSMUSG00000030806	ENSMUSG00000007207	Stx1b	Stx1a	4	5.840E-006	0.0057									Euteleostomi
ENSMUSG00000028600	ENSMUSG00000012889	Podn	Podnl1	2	2.682E-008	0.0001									Euteleostomi
ENSMUSG00000021217	ENSMUSG00000046982	Tshz3	Tshz1	2	0.0011	0.0037									Euteleostomi
ENSMUSG00000021144	ENSMUSG00000055817	Mta1	Mta3	3	6.880E-005	4.258E-005									Vertebrata
ENSMUSG00000026043	ENSMUSG00000029661	Col3a1	Col1a2	4	8.782E-009	0.0002									Vertebrata
ENSMUSG00000026153	ENSMUSG00000036800	Fam135a	Fam135b	5	2.700E-007	0.0099									Vertebrata
ENSMUSG00000002345	ENSMUSG00000005583	2310045N01Rik	Mef2c	3	1.106E-009	0.0001									Vertebrata
ENSMUSG00000035105	ENSMUSG00000031987	Egln3	Egln1	4	0.0001	0.0010									Vertebrata
ENSMUSG00000015217	ENSMUSG00000054717	Hmgb3	Hmgb2	5	0.0018	0.0053									Euteleostomi
ENSMUSG00000024856	ENSMUSG00000078154	Cdk2ap2	Gm12184	4	0.0011	0.0045									Euteleostomi
ENSMUSG00000018654	ENSMUSG00000018168	Ikzf1	Ikzf3	4	6.706E-005	0.0071									Euteleostomi
ENSMUSG00000063060	ENSMUSG00000046470	Sox7	Sox18	4	2.680E-005	0.0085									Euteleostomi
ENSMUSG00000049691	ENSMUSG00000022061	Nkx3-2	Nkx3-1	5	0.0013	9.642E-006									Coelomata
ENSMUSG00000039630	ENSMUSG00000071659	Hnrnpu	Hnrnpul2	4	0.0009	0.0016									Euteleostomi
ENSMUSG00000025551	ENSMUSG00000031137	Fgf14	Fgf13	4	3.463E-014	0.0001									Euteleostomi
ENSMUSG00000034765	ENSMUSG00000027368	Dusp5	Dusp2	5	4.521E-007	0.0030									Euteleostomi
ENSMUSG00000030086	ENSMUSG00000053768	Chchd6	Chchd3	3	3.615E-008	0.0069									Euteleostomi
ENSMUSG00000026956	ENSMUSG00000026670	Uap1l1	Uap1	4	7.829E-010	8.571E-010									Euteleostomi
ENSMUSG00000063142	ENSMUSG00000031576	Kcnma1	Kcnu1	5	1.745E-008	4.731E-006									Euteleostomi
ENSMUSG00000018340	ENSMUSG00000027712	Anxa6	Anxa5	5	5.429E-006	0.0037									Euteleostomi
ENSMUSG00000020914	ENSMUSG00000017485	Top2a	Top2b	5	1.029E-007	0.0083									Vertebrata
ENSMUSG00000020374	ENSMUSG00000029333	Rasgef1c	Rasgef1b	4	3.353E-009	0.0018									Euteleostomi
ENSMUSG00000030872	ENSMUSG00000020740	Gga2	Gga3	5	2.343E-007	0.0003									Vertebrata
ENSMUSG00000018672	ENSMUSG00000060992	Copz2	Copz1	6	4.690E-014	4.633E-007									Coelomata
ENSMUSG00000030557	ENSMUSG00000005583	Mef2a	Mef2c	3	2.524E-011	2.636E-005									Euteleostomi
ENSMUSG00000027200	ENSMUSG00000001227	Sema6d	Sema6b	4	2.255E-006	0.0070									Euteleostomi
ENSMUSG00000003644	ENSMUSG00000031309	Rps6ka1	Rps6ka3	5	0.0011	0.0037									Vertebrata
ENSMUSG00000003847	ENSMUSG00000027544	Nfat5	Nfatc2	4	2.587E-009	1.144E-008									Vertebrata
ENSMUSG00000049604	ENSMUSG00000001656	Hoxb13	Hoxc11	2	1.014E-011	4.506E-006									Chordata
ENSMUSG00000020374	ENSMUSG00000030134	Rasgef1c	Rasgef1a	4	0.0008	0.0009									Euteleostomi
ENSMUSG00000027893	ENSMUSG00000029772	Ahcyl1	Ahcyl2	5	0.0003	0.0072									Euteleostomi
ENSMUSG00000020848	ENSMUSG00000029608	Doc2b	Rph3a	3	5.737E-012	0.0068									Euteleostomi
ENSMUSG00000064329	ENSMUSG00000023033	Scn1a	Scn8a	4	8.874E-013	0.0091									Euteleostomi
ENSMUSG00000061048	ENSMUSG00000001804	Cdh3	Dsg4	2	4.334E-006	0.0057									Chordata
ENSMUSG00000033981	ENSMUSG00000001986	Gria2	Gria3	3	0.0006	0.0007									Vertebrata
ENSMUSG00000024787	ENSMUSG00000089872	Snx15	Rps6kc1	5	8.686E-005	0.0046									Vertebrata
ENSMUSG00000035067	ENSMUSG00000067813	Xkr6	Xkr9	4	0.0004	0.0033									Chordata
ENSMUSG00000067653	ENSMUSG00000025172	Ankrd23	Ankrd2	3	2.908E-007	0.0009									Euteleostomi
ENSMUSG00000042662	ENSMUSG00000069255	Dusp15	Dusp22	4	0.0001	0.0006									Vertebrata
ENSMUSG00000038116	ENSMUSG00000072501	Phf20	Phf20l1	4	3.148E-013	0.0071									Vertebrata
ENSMUSG00000019960	ENSMUSG00000053716	Dusp6	Dusp7	6	0.0015	1.354E-007									Euteleostomi
