Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000025006	ENSMUSG00000022091	Sorbs1	Sorbs3	3	1.127E-008	0.0233									Euteleostomi
ENSMUSG00000033594	ENSMUSG00000047030	Spata2l	Spata2	2	3.706E-009	1.751E-006									Euteleostomi
ENSMUSG00000072778	ENSMUSG00000094396	Vmn2r27	Vmn2r-ps113	4	1.195E-009	0.0352									Sarcopterygii
ENSMUSG00000057163	ENSMUSG00000059042	Prss2	Klk1b9	1	1.907E-011	0.2952									Chordata
ENSMUSG00000026387	ENSMUSG00000032492	Sctr	Pth1r	1	1.120E-006	0.2299									Coelomata
ENSMUSG00000062609	ENSMUSG00000079436	Kcnj15	Kcnj13	4	0.2916	0.0393									
ENSMUSG00000050296	ENSMUSG00000004668	Abca12	Abca13	2	7.798E-005	0.0574									Vertebrata
ENSMUSG00000048763	ENSMUSG00000079560	Hoxb3	Hoxa3	6	3.808E-014	5.504E-018									Euteleostomi
ENSMUSG00000040033	ENSMUSG00000026104	Stat2	Stat1	4	3.330E-010	0.0018									Vertebrata
ENSMUSG00000022790	ENSMUSG00000031990	Igsf11	Jam3	2	1.931E-008	0.0244									Chordata
ENSMUSG00000020524	ENSMUSG00000033981	Gria1	Gria2	3	2.006E-006	0.0001									Vertebrata
ENSMUSG00000017943	ENSMUSG00000025777	Gdap1l1	Gdap1	2	1.448E-012	0.0003									Euteleostomi
ENSMUSG00000079355	ENSMUSG00000026180	Ccrl1	Cxcr2	1	0.0628	0.0088									Vertebrata
ENSMUSG00000041219	ENSMUSG00000036198	Arhgap11a	Arhgap36	1	0.0018	0.2548									Opisthokonta
ENSMUSG00000054423	ENSMUSG00000017978	Cadps	Cadps2	4	1.224E-008	5.678E-005									Vertebrata
ENSMUSG00000038390	ENSMUSG00000042804	Gpr162	Gpr153	1	2.930E-007	0.3719									Euteleostomi
ENSMUSG00000040570	ENSMUSG00000006575	Rundc3b	Rundc3a	3	8.242E-006	0.0766									Euteleostomi
ENSMUSG00000063821	ENSMUSG00000039661	Dupd1	Dusp26	1	1.623E-008	0.3832									Euteleostomi
ENSMUSG00000031932	ENSMUSG00000031210	Gpr83	Gpr165	2	0.0527	0.0223									Euteleostomi
ENSMUSG00000024738	ENSMUSG00000046213	Pga5	Cym	1	0.0011	0.4984									Sarcopterygii
ENSMUSG00000091381	ENSMUSG00000094145	Vmn2r83	Vmn2r20	5	0.0612	0.0012									Sarcopterygii
ENSMUSG00000025002	ENSMUSG00000081362	Cyp2c55	Cyp2j7-ps	2	0.0042	0.0186									Vertebrata
ENSMUSG00000001823	ENSMUSG00000000938	Hoxd12	Hoxa10	2	8.448E-014	0.0631									Chordata
ENSMUSG00000031871	ENSMUSG00000040452	Cdh5	Cdh12	4	6.438E-006	0.1156									Euteleostomi
ENSMUSG00000026883	ENSMUSG00000067629	Dab2ip	Syngap1	5	0.0002	2.613E-005									Euteleostomi
ENSMUSG00000025265	ENSMUSG00000024013	Fgd1	Fgd2	3	0.2742	0.0375									Euteleostomi
ENSMUSG00000034297	ENSMUSG00000018076	Med13	Med13l	5	1.583E-011	3.677E-008									Euteleostomi
ENSMUSG00000019905	ENSMUSG00000028738	Gprc6a	Tas1r2	3	2.995E-009	0.0009									Euteleostomi
ENSMUSG00000066366	ENSMUSG00000031271	Serpina1a	Serpina7	1	0.0011	0.1014									Sarcopterygii
ENSMUSG00000054537	ENSMUSG00000016942	Tmprss11e	Tmprss6	1	0.0022	0.4772									Chordata
ENSMUSG00000056910	ENSMUSG00000090581	Vmn2r107	Vmn2r6	2	0.0009	0.1988									Chordata
ENSMUSG00000009418	ENSMUSG00000052512	Nav1	Nav2	3	4.427E-005	0.0824									Chordata
ENSMUSG00000005533	ENSMUSG00000005534	Igf1r	Insr	2	1.102E-005	0.3781									Vertebrata
ENSMUSG00000025004	ENSMUSG00000066097	Cyp2c40	Cyp2j11	1	0.0047	0.0173									Vertebrata
ENSMUSG00000028218	ENSMUSG00000042269	Fam92a	Fam92b	3	4.741E-007	0.0011									Vertebrata
ENSMUSG00000004558	ENSMUSG00000036564	Ndrg2	Ndrg4	4	1.629E-007	0.0120									Euteleostomi
ENSMUSG00000096852	ENSMUSG00000040703	Cyp2d12	Cyp2s1	2	0.0068	0.1069									Vertebrata
ENSMUSG00000026312	ENSMUSG00000031962	Cdh7	Cdh15	2	1.832E-005	0.0269									Chordata
ENSMUSG00000025558	ENSMUSG00000031093	Dock9	Dock11	4	7.067E-012	3.679E-006									Euteleostomi
ENSMUSG00000056586	ENSMUSG00000063935	Zar1l	Zar1	2	1.382E-007	0.3567									Euteleostomi
ENSMUSG00000028989	ENSMUSG00000022309	Angptl7	Angpt1	2	5.250E-007	0.4741									Coelomata
ENSMUSG00000038071	ENSMUSG00000036437	Npy6r	Npy1r	2	2.675E-009	0.1474									Euteleostomi
ENSMUSG00000015501	ENSMUSG00000050600	Hivep2	Zfp831	2	1.987E-006	0.0171									Vertebrata
ENSMUSG00000059479	ENSMUSG00000051650	B3gnt8	B3gnt2	3	0.0051	0.0082									Vertebrata
ENSMUSG00000000266	ENSMUSG00000033949	Mid2	Trim36	3	0.0486	0.0339									Coelomata
ENSMUSG00000028214	ENSMUSG00000031880	Gem	Rrad	2	1.337E-008	2.706E-005									Euteleostomi
ENSMUSG00000021390	ENSMUSG00000041559	Ogn	Fmod	1	4.849E-005	0.3042									Chordata
ENSMUSG00000032332	ENSMUSG00000022371	Col12a1	Col14a1	1	5.904E-005	0.1004									Euteleostomi
ENSMUSG00000049100	ENSMUSG00000045657	Pcdh10	Pcdhb10	4	7.460E-014	7.408E-006									
ENSMUSG00000031137	ENSMUSG00000036585	Fgf13	Fgf1	2	0.0001	0.0897									
ENSMUSG00000028197	ENSMUSG00000026043	Col24a1	Col3a1	3	0.8055	0.0208									Chordata
ENSMUSG00000007659	ENSMUSG00000089682	Bcl2l1	Bcl2l2	1	2.690E-005	0.0280									Euteleostomi
ENSMUSG00000026175	ENSMUSG00000002565	Vil1	Scin	2	5.857E-006	0.0023									Chordata
ENSMUSG00000031392	ENSMUSG00000060477	Irak1	Irak2	4	2.552E-006	0.0005									Euteleostomi
ENSMUSG00000079104	ENSMUSG00000025742	Prps1l3	Prps2	4	3.332E-008	0.1815									Euteleostomi
ENSMUSG00000023885	ENSMUSG00000040152	Thbs2	Thbs1	4	0.0018	0.0118									Vertebrata
ENSMUSG00000079350	ENSMUSG00000031227	Magea8	Magee1	2	1.269E-008	0.4801									Chordata
ENSMUSG00000091350	ENSMUSG00000051980	Vmn2r92	Casr	2	0.0004	0.0258									Chordata
ENSMUSG00000030604	ENSMUSG00000059839	Zfp626	Zfp874b	1	0.0098	0.4386									
ENSMUSG00000030691	ENSMUSG00000038524	Fchsd2	Fchsd1	4	0.0804	0.0009									Euteleostomi
ENSMUSG00000048240	ENSMUSG00000068523	Gng7	Gng5	2	1.935E-005	0.0211									Euteleostomi
ENSMUSG00000033730	ENSMUSG00000038418	Egr3	Egr1	3	2.305E-005	0.0318									Vertebrata
ENSMUSG00000039891	ENSMUSG00000048334	Txlnb	Gm8258	3	4.008E-005	0.0078									Vertebrata
ENSMUSG00000079349	ENSMUSG00000061392	Magea5	Mageb5	2	6.772E-013	0.2471									Chordata
ENSMUSG00000024317	ENSMUSG00000006418	Rnf138	Rnf114	3	1.105E-009	0.0095									Euteleostomi
ENSMUSG00000004054	ENSMUSG00000040390	Map3k11	Map3k10	5	8.785E-007	0.0043									Vertebrata
ENSMUSG00000027188	ENSMUSG00000055172	Pamr1	C1ra	1	0.0012	0.3436									Chordata
ENSMUSG00000028565	ENSMUSG00000001911	Nfia	Nfix	4	4.135E-008	5.508E-005									Euteleostomi
ENSMUSG00000020893	ENSMUSG00000028957	Per1	Per3	5	2.899E-005	1.066E-006									Euteleostomi
ENSMUSG00000069441	ENSMUSG00000039385	Dsg1a	Cdh6	2	0.0009	0.0376									Chordata
ENSMUSG00000049744	ENSMUSG00000034255	Arhgap15	Arhgap27	4	7.281E-008	0.0116									Vertebrata
ENSMUSG00000035528	ENSMUSG00000058400	Npffr2	Qrfpr	2	0.1850	0.0063									Vertebrata
ENSMUSG00000026857	ENSMUSG00000040113	Ntmt1	Mettl11b	4	1.309E-010	0.0010									Euteleostomi
ENSMUSG00000072778	ENSMUSG00000079698	Vmn2r27	Vmn2r93	4	1.196E-009	0.0352									Sarcopterygii
ENSMUSG00000038155	ENSMUSG00000040562	Gstp2	Gstm2	1	0.0041	0.1418									Chordata
ENSMUSG00000026312	ENSMUSG00000034774	Cdh7	Dsg1c	2	0.0018	0.1595									Chordata
ENSMUSG00000004665	ENSMUSG00000053931	Cnn2	Cnn3	4	2.282E-008	1.400E-005									Euteleostomi
ENSMUSG00000096630	ENSMUSG00000095961	Vmn2r26	Vmn2r102	3	1.144E-009	0.0826									Sarcopterygii
ENSMUSG00000094273	ENSMUSG00000001157	Gm10922	Gmcl1	5	0.0002	0.0311									Euteleostomi
ENSMUSG00000050035	ENSMUSG00000028259	Fhl4	Fhl5	3	0.0297	0.0131									Vertebrata
ENSMUSG00000090619	ENSMUSG00000093820	Vmn2r60	Vmn2r21	3	0.0006	0.0478									Sarcopterygii
ENSMUSG00000064068	ENSMUSG00000021704	Mtx1	Mtx3	5	1.219E-008	0.0015									Euteleostomi
ENSMUSG00000025432	ENSMUSG00000002565	Avil	Scin	2	4.476E-005	0.0395									Chordata
ENSMUSG00000091867	ENSMUSG00000068083	Cyp2a22	Cyp2d40	1	0.0069	0.0787									Vertebrata
ENSMUSG00000036882	ENSMUSG00000022799	Arhgap33	Arhgap31	4	0.0030	0.0073									Chordata
ENSMUSG00000078532	ENSMUSG00000055761	Nkain1	Nkain3	2	3.680E-007	0.0334									Euteleostomi
ENSMUSG00000039552	ENSMUSG00000040866	Rsph4a	Rsph6a	4	0.4552	0.0407									Chordata
ENSMUSG00000055746	ENSMUSG00000031224	Magea2	Magee2	2	7.844E-009	0.4801									Chordata
ENSMUSG00000003346	ENSMUSG00000047368	Fam108a	Fam108b	4	1.373E-008	0.0164									Euteleostomi
ENSMUSG00000042817	ENSMUSG00000029231	Flt3	Pdgfra	4	4.476E-007	2.241E-006									Vertebrata
ENSMUSG00000021451	ENSMUSG00000030539	Sema4d	Sema4b	2	0.0003	0.0215									Vertebrata
ENSMUSG00000074882	ENSMUSG00000074254	Cyp2c68	Cyp2a4	4	0.0013	0.0410									Sarcopterygii
ENSMUSG00000033255	ENSMUSG00000030781	Gm5134	Slc5a2	2	1.529E-005	0.3955									Vertebrata
ENSMUSG00000015839	ENSMUSG00000029832	Nfe2l2	Nfe2l3	5	1.882E-013	0.0004									Vertebrata
ENSMUSG00000061136	ENSMUSG00000023007	Prpf40a	Prpf40b	4	3.136E-009	0.0063									Euteleostomi
ENSMUSG00000058216	ENSMUSG00000068762	BC021614	Gstm6	2	0.0058	0.1070									Chordata
ENSMUSG00000034255	ENSMUSG00000041225	Arhgap27	Arhgap12	4	0.0002	0.1566									Euteleostomi
ENSMUSG00000042766	ENSMUSG00000033949	Trim46	Trim36	4	0.0001	0.0233									Euteleostomi
ENSMUSG00000006736	ENSMUSG00000020577	Tspan31	Tspan13	3	0.0002	0.0010									Vertebrata
ENSMUSG00000006386	ENSMUSG00000033191	Tek	Tie1	3	1.818E-005	0.0013									Vertebrata
ENSMUSG00000054293	ENSMUSG00000051212	A630033H20Rik	Gpr183	1	4.625E-011	0.4385									Vertebrata
ENSMUSG00000092008	ENSMUSG00000040660	Cyp2c69	Cyp2b9	2	0.0042	0.1808									Sarcopterygii
ENSMUSG00000057666	ENSMUSG00000061099	Gapdh	Gapdhs	3	0.0089	0.0201									Vertebrata
ENSMUSG00000050917	ENSMUSG00000037225	Fgf4	Fgf2	3	0.0209	0.0113									
ENSMUSG00000021620	ENSMUSG00000034853	Acot12	Acot11	1	5.934E-008	0.0017									Chordata
ENSMUSG00000031936	ENSMUSG00000031196	Hephl1	F8	1	0.0001	0.3254									Chordata
ENSMUSG00000079029	ENSMUSG00000067194	Gm2016	Eif1ax	4	0.0007	0.0200									Eutheria
ENSMUSG00000068267	ENSMUSG00000046380	Cenpb	Jrk	1	0.0041	0.0385									Vertebrata
ENSMUSG00000040025	ENSMUSG00000038848	Ythdf2	Ythdf1	4	7.231E-010	0.0199									Euteleostomi
ENSMUSG00000028556	ENSMUSG00000032198	Dock7	Dock6	4	9.601E-008	0.0007									Euteleostomi
ENSMUSG00000071649	ENSMUSG00000045994	B3gat3	B3gat1	4	0.6360	0.0235									Vertebrata
ENSMUSG00000000753	ENSMUSG00000072849	Serpinf1	Serpina1e	1	0.0004	0.2517									Chordata
ENSMUSG00000040852	ENSMUSG00000060716	Plekhh2	Plekhh1	6	5.488E-011	5.953E-007									Euteleostomi
ENSMUSG00000054827	ENSMUSG00000015224	Cyp2c50	Cyp2j9	3	0.0057	0.0026									Vertebrata
ENSMUSG00000000753	ENSMUSG00000060807	Serpinf1	Serpina6	1	0.0005	0.1894									Chordata
ENSMUSG00000049612	ENSMUSG00000039646	Omg	Vasn	1	2.770E-007	0.4134									
ENSMUSG00000022893	ENSMUSG00000033453	Adamts1	Adamts15	3	5.752E-012	0.4700									Euteleostomi
ENSMUSG00000061751	ENSMUSG00000022263	Kalrn	Trio	3	0.0158	0.0479									Vertebrata
ENSMUSG00000054827	ENSMUSG00000074254	Cyp2c50	Cyp2a4	3	0.0008	0.1135									Sarcopterygii
ENSMUSG00000036781	ENSMUSG00000090733	Rps27l	Rps27	4	1.842E-010	9.088E-005									Vertebrata
ENSMUSG00000015533	ENSMUSG00000030789	Itga2	Itgax	2	0.0001	0.1472									Coelomata
ENSMUSG00000062040	ENSMUSG00000071291	Zfp27	Zfp58	2	0.0059	0.1023									
ENSMUSG00000035242	ENSMUSG00000028141	Oaz1	Oaz3	3	8.273E-007	0.0338									Euteleostomi
ENSMUSG00000022780	ENSMUSG00000032496	Mfi2	Ltf	3	0.3511	0.0294									Chordata
ENSMUSG00000039968	ENSMUSG00000044098	Rsbn1l	Rsbn1	3	0.0004	0.0295									Euteleostomi
ENSMUSG00000000094	ENSMUSG00000018263	Tbx4	Tbx5	6	8.542E-012	2.045E-007									Euteleostomi
ENSMUSG00000027439	ENSMUSG00000006215	Gzf1	Zbtb17	2	0.0002	0.4852									
ENSMUSG00000092008	ENSMUSG00000082932	Cyp2c69	Cyp2j8	2	0.0052	0.0028									Vertebrata
ENSMUSG00000093820	ENSMUSG00000043897	Vmn2r21	Vmn2r2	3	0.0006	0.0412									Chordata
ENSMUSG00000036648	ENSMUSG00000014075	Gm3448	Tctex1d2	1	0.0067	0.1615									Chordata
ENSMUSG00000040495	ENSMUSG00000046159	Chrm4	Chrm3	2	0.0085	0.3791									Vertebrata
ENSMUSG00000035376	ENSMUSG00000063275	Ptplb	Ptpla	5	0.0039	0.0092									Euteleostomi
ENSMUSG00000053877	ENSMUSG00000029505	Srcap	Ep400	4	1.100E-008	0.0002									Vertebrata
ENSMUSG00000090145	ENSMUSG00000035811	Ugt1a6b	Ugt2b35	1	0.0004	0.0680									Vertebrata
ENSMUSG00000038695	ENSMUSG00000022426	Josd2	Josd1	3	0.0052	0.0153									Chordata
ENSMUSG00000062040	ENSMUSG00000057842	Zfp27	Zfp595	3	0.0073	0.1230									Chordata
ENSMUSG00000000253	ENSMUSG00000002326	Gmpr	Gmpr2	4	0.0085	0.1114									Vertebrata
ENSMUSG00000005045	ENSMUSG00000063870	Chd5	Chd4	4	3.812E-007	0.0294									Euteleostomi
ENSMUSG00000053797	ENSMUSG00000023043	Krt16	Krt18	1	1.040E-011	0.0066									Vertebrata
ENSMUSG00000038916	ENSMUSG00000052105	6330407J23Rik	1110012J17Rik	2	1.283E-005	0.0113									Euteleostomi
ENSMUSG00000091722	ENSMUSG00000036840	Siah3	Siah1a	4	0.0070	0.0484									Vertebrata
ENSMUSG00000003545	ENSMUSG00000021250	Fosb	Fos	4	2.095E-008	1.588E-009									Vertebrata
ENSMUSG00000035355	ENSMUSG00000037579	Kcnh4	Kcnh3	3	8.224E-009	0.1881									Chordata
ENSMUSG00000025002	ENSMUSG00000027983	Cyp2c55	Cyp2u1	2	4.617E-009	0.2740									Vertebrata
ENSMUSG00000020420	ENSMUSG00000055341	Zfp607	Zfp457	3	0.0022	0.1689									
ENSMUSG00000028226	ENSMUSG00000000957	Mmp16	Mmp14	3	0.0055	0.2380									Vertebrata
ENSMUSG00000032584	ENSMUSG00000009376	Mst1r	Met	3	1.406E-007	3.131E-005									Vertebrata
ENSMUSG00000016255	ENSMUSG00000001473	Tubb1	Tubb6	4	9.684E-013	0.1302									Euteleostomi
ENSMUSG00000051790	ENSMUSG00000063887	Nlgn2	Nlgn1	4	2.869E-005	0.0179									Euteleostomi
ENSMUSG00000039936	ENSMUSG00000027665	Pik3cd	Pik3ca	3	2.741E-008	0.0103									Chordata
ENSMUSG00000078506	ENSMUSG00000036951	Gm13124	C130079G13Rik	1	2.053E-011	0.0097									Vertebrata
ENSMUSG00000091926	ENSMUSG00000072778	Vmn2r62	Vmn2r27	4	2.928E-005	0.0316									Sarcopterygii
ENSMUSG00000070348	ENSMUSG00000000184	Ccnd1	Ccnd2	4	1.330E-005	0.0004									Vertebrata
ENSMUSG00000059248	ENSMUSG00000022456	Sept9	Sept3	5	7.550E-012	2.412E-005									Vertebrata
ENSMUSG00000027376	ENSMUSG00000029086	Prom2	Prom1	4	0.0038	0.0495									Vertebrata
ENSMUSG00000009621	ENSMUSG00000033721	Vav2	Vav3	4	8.789E-010	0.0002									Vertebrata
ENSMUSG00000030815	ENSMUSG00000025537	Phkg2	Phkg1	4	1.680E-006	0.0066									Vertebrata
ENSMUSG00000027359	ENSMUSG00000024600	Slc27a2	Slc27a6	2	5.403E-005	0.0215									Euteleostomi
ENSMUSG00000045518	ENSMUSG00000045991	Onecut3	Onecut2	4	0.0008	0.0546									Vertebrata
ENSMUSG00000060180	ENSMUSG00000040752	Myh13	Myh6	4	0.1183	0.0050									Vertebrata
ENSMUSG00000079350	ENSMUSG00000073069	Magea8	Mageb2	2	1.870E-012	0.2471									Chordata
ENSMUSG00000070709	ENSMUSG00000078995	1700049G17Rik	Zfp456	3	0.0098	0.1951									
ENSMUSG00000040584	ENSMUSG00000072791	Abcb1a	Abcb5	4	0.5724	0.0093									Vertebrata
ENSMUSG00000091381	ENSMUSG00000028738	Vmn2r83	Tas1r2	2	0.2948	0.0005									Chordata
ENSMUSG00000094672	ENSMUSG00000029072	Vmn2r25	Tas1r3	3	8.876E-010	0.0446									Chordata
ENSMUSG00000074882	ENSMUSG00000078787	Cyp2c68	Cyp2t4	2	0.0001	0.0762									Vertebrata
ENSMUSG00000003053	ENSMUSG00000052520	Cyp2c29	Cyp2j5	1	0.0042	0.0173									Vertebrata
ENSMUSG00000018537	ENSMUSG00000026739	Pcgf2	Bmi1	5	1.273E-008	0.0047									Euteleostomi
ENSMUSG00000093820	ENSMUSG00000091206	Vmn2r21	Vmn2r91	4	1.581E-005	0.0672									Sarcopterygii
ENSMUSG00000091679	ENSMUSG00000092049	Vmn2r96	Vmn2r4	3	0.0010	0.1777									Chordata
ENSMUSG00000000766	ENSMUSG00000035431	Oprm1	Sstr1	2	0.0051	0.1471									Vertebrata
ENSMUSG00000049100	ENSMUSG00000047033	Pcdh10	Pcdhb15	4	5.060E-014	2.153E-005									
ENSMUSG00000090619	ENSMUSG00000096002	Vmn2r60	Vmn2r53	2	0.0001	0.3464									Sarcopterygii
ENSMUSG00000056910	ENSMUSG00000043897	Vmn2r107	Vmn2r2	2	0.0009	0.1988									Chordata
ENSMUSG00000078779	ENSMUSG00000058331	Zfp59	Zfp85-rs1	3	0.0098	0.1689									
ENSMUSG00000040231	ENSMUSG00000048277	Syngr4	Syngr2	5	0.1144	0.0004									Vertebrata
ENSMUSG00000034265	ENSMUSG00000036985	Zdhhc14	Zdhhc9	3	0.0581	0.0002									Euteleostomi
ENSMUSG00000028803	ENSMUSG00000038879	Nipal3	Nipal2	3	6.015E-007	0.0093									Vertebrata
ENSMUSG00000049878	ENSMUSG00000039967	Rlf	Zfp292	1	9.251E-011	0.2891									Euteleostomi
ENSMUSG00000030747	ENSMUSG00000015665	Dgat2	Awat1	3	4.431E-005	0.0002									Euteleostomi
ENSMUSG00000057093	ENSMUSG00000074824	C030039L03Rik	Zfp708	3	0.0098	0.1689									
ENSMUSG00000096630	ENSMUSG00000091206	Vmn2r26	Vmn2r91	4	1.178E-009	0.0578									Sarcopterygii
ENSMUSG00000034570	ENSMUSG00000006127	Inpp5j	Inpp5k	2	5.673E-009	0.2019									Vertebrata
ENSMUSG00000033007	ENSMUSG00000020704	Accn4	Accn1	3	0.0001	0.0532									Vertebrata
ENSMUSG00000062624	ENSMUSG00000052520	Cyp2c67	Cyp2j5	2	0.0047	0.0020									Vertebrata
ENSMUSG00000025197	ENSMUSG00000082932	Cyp2c44	Cyp2j8	1	0.0237	0.0301									Vertebrata
ENSMUSG00000034575	ENSMUSG00000036779	Papd7	Papd5	4	1.163E-008	0.0005									Euteleostomi
ENSMUSG00000000305	ENSMUSG00000061048	Cdh4	Cdh3	3	7.869E-009	1.518E-010									Chordata
ENSMUSG00000074882	ENSMUSG00000052974	Cyp2c68	Cyp2f2	3	0.0043	0.1514									Vertebrata
ENSMUSG00000057762	ENSMUSG00000031875	Gm6169	Cmtm3	1	0.0020	0.1218									Euteleostomi
ENSMUSG00000041735	ENSMUSG00000036951	Gm13178	C130079G13Rik	1	6.908E-012	0.2590									Vertebrata
ENSMUSG00000055515	ENSMUSG00000051980	Vmn2r81	Casr	3	0.0887	0.0025									Chordata
ENSMUSG00000061132	ENSMUSG00000039315	Blnk	Clnk	2	1.524E-008	5.375E-011									Euteleostomi
ENSMUSG00000002504	ENSMUSG00000020733	Slc9a3r2	Slc9a3r1	4	1.877E-010	3.118E-008									Chordata
ENSMUSG00000071646	ENSMUSG00000021144	Mta2	Mta1	4	5.328E-011	1.426E-009									Vertebrata
ENSMUSG00000052414	ENSMUSG00000053007	Atf7	Creb5	1	1.377E-009	0.2267									Vertebrata
ENSMUSG00000021301	ENSMUSG00000042807	Hecw1	Hecw2	2	5.942E-006	0.0692									Euteleostomi
ENSMUSG00000028996	ENSMUSG00000004885	Rbp7	Crabp2	3	0.0090	0.0374									Vertebrata
ENSMUSG00000036913	ENSMUSG00000021071	Trim67	Trim9	2	4.707E-007	0.0031									Euteleostomi
ENSMUSG00000030515	ENSMUSG00000022241	Tarsl2	Tars	3	6.092E-005	0.0061									Vertebrata
ENSMUSG00000034723	ENSMUSG00000021072	Tmx4	Tmx1	6	2.498E-008	1.911E-007									Vertebrata
ENSMUSG00000095139	ENSMUSG00000056854	Pou3f2	Pou3f4	4	0.0278	0.0073									Euteleostomi
ENSMUSG00000031880	ENSMUSG00000000359	Rrad	Rem1	3	2.560E-005	3.397E-005									Euteleostomi
ENSMUSG00000031841	ENSMUSG00000056632	Cdh13	Dsg3	2	1.486E-006	0.0057									Chordata
ENSMUSG00000006024	ENSMUSG00000027438	Napa	Napb	4	0.3639	0.0012									Vertebrata
ENSMUSG00000020589	ENSMUSG00000022378	Fam49a	Fam49b	4	7.641E-011	0.0002									Euteleostomi
ENSMUSG00000007989	ENSMUSG00000022297	Fzd3	Fzd6	3	0.0025	0.0204									Vertebrata
ENSMUSG00000027002	ENSMUSG00000022488	Nckap1	Nckap1l	3	8.974E-014	0.0604									Vertebrata
ENSMUSG00000045576	ENSMUSG00000029534	St7l	St7	4	0.0002	0.0342									Euteleostomi
ENSMUSG00000038537	ENSMUSG00000047259	Mc3r	Mc4r	1	8.462E-010	0.3630									Euteleostomi
ENSMUSG00000048126	ENSMUSG00000032572	Col6a3	Col6a4	4	4.494E-005	0.0022									Vertebrata
ENSMUSG00000047959	ENSMUSG00000047976	Kcna3	Kcna1	5	0.0037	0.0376									Euteleostomi
ENSMUSG00000015846	ENSMUSG00000015843	Rxra	Rxrg	6	1.564E-011	1.120E-009									Vertebrata
ENSMUSG00000062012	ENSMUSG00000062944	Zfp13	9130023H24Rik	3	0.0001	0.1009									Euteleostomi
ENSMUSG00000036782	ENSMUSG00000031828	Klhl13	Klhl36	4	0.7790	0.0063									Chordata
ENSMUSG00000020719	ENSMUSG00000055065	Ddx5	Ddx17	3	2.018E-008	0.0870									Euteleostomi
ENSMUSG00000021990	ENSMUSG00000025656	Spata13	Arhgef9	4	1.081E-009	0.0380									Euteleostomi
ENSMUSG00000026872	ENSMUSG00000024238	Zeb2	Zeb1	4	1.306E-006	0.0101									Vertebrata
ENSMUSG00000019978	ENSMUSG00000028906	Epb4.1l2	Epb4.1	5	2.938E-012	0.0016									Euteleostomi
ENSMUSG00000041075	ENSMUSG00000050288	Fzd7	Fzd2	4	9.028E-009	0.0003									Vertebrata
ENSMUSG00000037752	ENSMUSG00000035067	Xkr8	Xkr6	3	2.590E-005	0.1346									Chordata
ENSMUSG00000028289	ENSMUSG00000028661	Epha7	Epha8	5	8.160E-013	0.0223									Coelomata
ENSMUSG00000055746	ENSMUSG00000073069	Magea2	Mageb2	2	9.218E-013	0.2471									Chordata
ENSMUSG00000067144	ENSMUSG00000063796	Slc22a7	Slc22a8	3	0.0014	0.0873									Euteleostomi
ENSMUSG00000015968	ENSMUSG00000031142	Cacna1d	Cacna1f	3	3.640E-007	0.0357									Coelomata
ENSMUSG00000069769	ENSMUSG00000054256	Msi2	Msi1	5	2.069E-010	4.128E-006									Euteleostomi
ENSMUSG00000040287	ENSMUSG00000032502	Stac3	Stac	2	0.0009	0.0487									Vertebrata
ENSMUSG00000033487	ENSMUSG00000073012	Fndc3a	Fnd3c2	3	1.129E-010	0.0018									Euteleostomi
ENSMUSG00000024485	ENSMUSG00000023032	Slc4a9	Slc4a8	5	0.7737	0.0194									Vertebrata
ENSMUSG00000019843	ENSMUSG00000028874	Fyn	Fgr	3	8.498E-013	0.0326									Euteleostomi
ENSMUSG00000094145	ENSMUSG00000091859	Vmn2r20	Vmn2r100	3	1.537E-005	0.0803									Sarcopterygii
ENSMUSG00000053399	ENSMUSG00000049538	Adamts18	Adamts16	3	0.0012	0.0184									Euteleostomi
ENSMUSG00000003344	ENSMUSG00000025103	Btbd2	Btbd1	5	2.314E-006	0.0021									Vertebrata
ENSMUSG00000030403	ENSMUSG00000021262	Vasp	Evl	5	1.553E-010	2.872E-006									Vertebrata
ENSMUSG00000019539	ENSMUSG00000029767	Rcn3	Calu	5	0.0003	0.0418									Vertebrata
ENSMUSG00000091679	ENSMUSG00000062200	Vmn2r96	Vmn2r7	2	0.0010	0.1988									Chordata
ENSMUSG00000014846	ENSMUSG00000021573	Tppp3	Tppp	3	9.401E-006	0.0110									Vertebrata
ENSMUSG00000034127	ENSMUSG00000040747	Tspan8	Cd53	1	0.0066	0.1579									Euteleostomi
ENSMUSG00000027111	ENSMUSG00000001507	Itga6	Itga3	4	4.350E-014	0.0189									Vertebrata
ENSMUSG00000020170	ENSMUSG00000023266	Frs2	Frs3	2	0.0008	0.0644									Euteleostomi
ENSMUSG00000025040	ENSMUSG00000031198	Fundc1	Fundc2	4	2.129E-007	0.0067									Euteleostomi
ENSMUSG00000068323	ENSMUSG00000060961	Slc4a5	Slc4a4	4	0.0015	0.1282									Vertebrata
ENSMUSG00000044819	ENSMUSG00000027765	Oxgr1	P2ry1	2	2.524E-009	0.0981									Vertebrata
