Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000060646	ENSGT00530000062941
ENSDARG00000073837	ENSGT00530000062941
ENSDARG00000018296	ENSGT00530000062942
ENSDARG00000059963	ENSGT00530000062942
ENSDARG00000029250	ENSGT00530000062942
ENSDARG00000070231	ENSGT00530000062942
ENSDARG00000063187	ENSGT00530000062943
ENSDARG00000036549	ENSGT00530000062943
ENSDARG00000069044	ENSGT00530000062943
ENSDARG00000035905	ENSGT00530000062944
ENSDARG00000070172	ENSGT00530000062944
ENSDARG00000020893	ENSGT00530000062944
ENSDARG00000070717	ENSGT00530000062944
ENSDARG00000036446	ENSGT00530000062947
ENSDARG00000023394	ENSGT00530000062949
ENSDARG00000086103	ENSGT00530000062949
ENSDARG00000035227	ENSGT00530000062949
ENSDARG00000059760	ENSGT00530000062951
ENSDARG00000000324	ENSGT00530000062951
ENSDARG00000011777	ENSGT00530000062953
ENSDARG00000012729	ENSGT00530000062953
ENSDARG00000004576	ENSGT00530000062954
ENSDARG00000038754	ENSGT00530000062954
ENSDARG00000058471	ENSGT00530000062954
ENSDARG00000007244	ENSGT00530000062956
ENSDARG00000040064	ENSGT00530000062956
ENSDARG00000032010	ENSGT00530000062961
ENSDARG00000000384	ENSGT00530000062961
ENSDARG00000089974	ENSGT00530000062961
ENSDARG00000014806	ENSGT00530000062962
ENSDARG00000052059	ENSGT00530000062965
ENSDARG00000041483	ENSGT00530000062965
ENSDARG00000036017	ENSGT00530000062965
ENSDARG00000034907	ENSGT00530000062965
ENSDARG00000009480	ENSGT00530000062970
ENSDARG00000009449	ENSGT00530000062970
ENSDARG00000076667	ENSGT00530000062971
ENSDARG00000068214	ENSGT00530000062971
ENSDARG00000033046	ENSGT00530000062971
ENSDARG00000089512	ENSGT00530000062978
ENSDARG00000044691	ENSGT00530000062978
ENSDARG00000015722	ENSGT00530000062980
ENSDARG00000025875	ENSGT00530000062980
ENSDARG00000018809	ENSGT00530000062981
ENSDARG00000078768	ENSGT00530000062981
ENSDARG00000016181	ENSGT00530000062982
ENSDARG00000054332	ENSGT00530000062982
ENSDARG00000056784	ENSGT00530000062982
ENSDARG00000028539	ENSGT00530000062983
ENSDARG00000057127	ENSGT00530000062983
ENSDARG00000093182	ENSGT00530000062984
ENSDARG00000062139	ENSGT00530000062984
ENSDARG00000068729	ENSGT00530000062984
ENSDARG00000027777	ENSGT00530000062989
ENSDARG00000045556	ENSGT00530000062989
ENSDARG00000017220	ENSGT00530000062989
ENSDARG00000019420	ENSGT00530000062991
ENSDARG00000070213	ENSGT00530000062991
ENSDARG00000008035	ENSGT00530000062991
ENSDARG00000063167	ENSGT00530000062991
ENSDARG00000041078	ENSGT00530000062991
ENSDARG00000011520	ENSGT00530000062992
ENSDARG00000022261	ENSGT00530000062999
ENSDARG00000052104	ENSGT00530000063000
ENSDARG00000044373	ENSGT00530000063000
ENSDARG00000076622	ENSGT00530000063001
ENSDARG00000061890	ENSGT00530000063001
ENSDARG00000039613	ENSGT00530000063002
ENSDARG00000003749	ENSGT00530000063002
ENSDARG00000038540	ENSGT00530000063002
ENSDARG00000007813	ENSGT00530000063003
ENSDARG00000006029	ENSGT00530000063003
ENSDARG00000009438	ENSGT00530000063004
ENSDARG00000029830	ENSGT00530000063004
ENSDARG00000030110	ENSGT00530000063004
ENSDARG00000056367	ENSGT00530000063005
ENSDARG00000032431	ENSGT00530000063005
ENSDARG00000003144	ENSGT00530000063005
ENSDARG00000059705	ENSGT00530000063006
ENSDARG00000075886	ENSGT00530000063006
ENSDARG00000069934	ENSGT00530000063006
ENSDARG00000011921	ENSGT00530000063008
ENSDARG00000033735	ENSGT00530000063010
ENSDARG00000021377	ENSGT00530000063010
ENSDARG00000020328	ENSGT00530000063012
ENSDARG00000071460	ENSGT00530000063012
ENSDARG00000019530	ENSGT00530000063013
ENSDARG00000039381	ENSGT00530000063017
ENSDARG00000045190	ENSGT00530000063017
ENSDARG00000038728	ENSGT00530000063017
ENSDARG00000023820	ENSGT00530000063017
ENSDARG00000007982	ENSGT00530000063019
ENSDARG00000090387	ENSGT00530000063019
ENSDARG00000040253	ENSGT00530000063019
ENSDARG00000086345	ENSGT00530000063019
ENSDARG00000056152	ENSGT00530000063020
ENSDARG00000091625	ENSGT00530000063020
ENSDARG00000001873	ENSGT00530000063021
ENSDARG00000057007	ENSGT00530000063021
ENSDARG00000019213	ENSGT00530000063021
ENSDARG00000079013	ENSGT00530000063023
ENSDARG00000061450	ENSGT00530000063025
ENSDARG00000005104	ENSGT00530000063025
ENSDARG00000074551	ENSGT00530000063026
ENSDARG00000076602	ENSGT00530000063027
ENSDARG00000027750	ENSGT00530000063027
ENSDARG00000037883	ENSGT00530000063027
ENSDARG00000089908	ENSGT00530000063030
ENSDARG00000060507	ENSGT00530000063030
ENSDARG00000018165	ENSGT00530000063030
ENSDARG00000071032	ENSGT00530000063033
ENSDARG00000025338	ENSGT00530000063033
ENSDARG00000004889	ENSGT00530000063034
ENSDARG00000002219	ENSGT00530000063034
ENSDARG00000021681	ENSGT00530000063034
ENSDARG00000060580	ENSGT00530000063034
ENSDARG00000062267	ENSGT00530000063039
ENSDARG00000062448	ENSGT00530000063040
ENSDARG00000005879	ENSGT00530000063044
ENSDARG00000056122	ENSGT00530000063044
ENSDARG00000005451	ENSGT00530000063044
ENSDARG00000003845	ENSGT00530000063044
ENSDARG00000090544	ENSGT00530000063045
ENSDARG00000036038	ENSGT00530000063045
ENSDARG00000060484	ENSGT00530000063048
ENSDARG00000021177	ENSGT00530000063048
ENSDARG00000014572	ENSGT00530000063048
ENSDARG00000070100	ENSGT00530000063053
ENSDARG00000077618	ENSGT00530000063053
ENSDARG00000090224	ENSGT00530000063053
ENSDARG00000070164	ENSGT00530000063055
ENSDARG00000060480	ENSGT00530000063055
ENSDARG00000079900	ENSGT00530000063061
ENSDARG00000094181	ENSGT00530000063061
ENSDARG00000090422	ENSGT00530000063061
ENSDARG00000038306	ENSGT00530000063062
ENSDARG00000009886	ENSGT00530000063064
ENSDARG00000055504	ENSGT00530000063068
ENSDARG00000014914	ENSGT00530000063068
ENSDARG00000028448	ENSGT00530000063069
ENSDARG00000010524	ENSGT00530000063069
ENSDARG00000074129	ENSGT00530000063069
ENSDARG00000025094	ENSGT00530000063069
ENSDARG00000041565	ENSGT00530000063071
ENSDARG00000025949	ENSGT00530000063073
ENSDARG00000053131	ENSGT00530000063073
ENSDARG00000010657	ENSGT00530000063073
ENSDARG00000075225	ENSGT00530000063074
ENSDARG00000079173	ENSGT00530000063075
ENSDARG00000077533	ENSGT00530000063075
ENSDARG00000075229	ENSGT00530000063076
ENSDARG00000079933	ENSGT00530000063076
ENSDARG00000077313	ENSGT00530000063076
ENSDARG00000026149	ENSGT00530000063076
ENSDARG00000058050	ENSGT00530000063077
ENSDARG00000056621	ENSGT00530000063079
ENSDARG00000061147	ENSGT00530000063079
ENSDARG00000037405	ENSGT00530000063079
ENSDARG00000004851	ENSGT00530000063079
ENSDARG00000039269	ENSGT00530000063082
ENSDARG00000059700	ENSGT00530000063082
ENSDARG00000069296	ENSGT00530000063085
ENSDARG00000069446	ENSGT00530000063085
ENSDARG00000056239	ENSGT00530000063088
ENSDARG00000070743	ENSGT00530000063088
ENSDARG00000063358	ENSGT00530000063089
ENSDARG00000009939	ENSGT00530000063089
ENSDARG00000045437	ENSGT00530000063090
ENSDARG00000007886	ENSGT00530000063090
ENSDARG00000016415	ENSGT00530000063092
ENSDARG00000068755	ENSGT00530000063093
ENSDARG00000043336	ENSGT00530000063093
ENSDARG00000006392	ENSGT00530000063093
ENSDARG00000090607	ENSGT00530000063094
ENSDARG00000055955	ENSGT00530000063094
ENSDARG00000091321	ENSGT00530000063094
ENSDARG00000053119	ENSGT00530000063095
ENSDARG00000076121	ENSGT00530000063095
ENSDARG00000079034	ENSGT00530000063096
ENSDARG00000088572	ENSGT00530000063096
ENSDARG00000054255	ENSGT00530000063097
ENSDARG00000022251	ENSGT00530000063100
ENSDARG00000079738	ENSGT00530000063100
ENSDARG00000088123	ENSGT00530000063100
ENSDARG00000026736	ENSGT00530000063103
ENSDARG00000053620	ENSGT00530000063103
ENSDARG00000028661	ENSGT00530000063103
ENSDARG00000003512	ENSGT00530000063104
ENSDARG00000037968	ENSGT00530000063105
ENSDARG00000070019	ENSGT00530000063105
ENSDARG00000053200	ENSGT00530000063106
ENSDARG00000060559	ENSGT00530000063106
ENSDARG00000067672	ENSGT00530000063108
ENSDARG00000095701	ENSGT00530000063108
ENSDARG00000088099	ENSGT00530000063108
ENSDARG00000018257	ENSGT00530000063109
ENSDARG00000030753	ENSGT00530000063110
ENSDARG00000043283	ENSGT00530000063110
ENSDARG00000079102	ENSGT00530000063110
ENSDARG00000038643	ENSGT00530000063111
ENSDARG00000038074	ENSGT00530000063113
ENSDARG00000005273	ENSGT00530000063113
ENSDARG00000002731	ENSGT00530000063116
ENSDARG00000029452	ENSGT00530000063117
ENSDARG00000023113	ENSGT00530000063120
ENSDARG00000058102	ENSGT00530000063120
ENSDARG00000025703	ENSGT00530000063120
ENSDARG00000059824	ENSGT00530000063122
ENSDARG00000062297	ENSGT00530000063122
ENSDARG00000031836	ENSGT00530000063123
ENSDARG00000097055	ENSGT00530000063123
ENSDARG00000017119	ENSGT00530000063123
ENSDARG00000017165	ENSGT00530000063127
ENSDARG00000002401	ENSGT00530000063128
ENSDARG00000061042	ENSGT00530000063129
ENSDARG00000021408	ENSGT00530000063132
ENSDARG00000031971	ENSGT00530000063132
ENSDARG00000053463	ENSGT00530000063132
ENSDARG00000013726	ENSGT00530000063138
ENSDARG00000035152	ENSGT00530000063138
ENSDARG00000020621	ENSGT00530000063138
ENSDARG00000045421	ENSGT00530000063139
ENSDARG00000038226	ENSGT00530000063139
ENSDARG00000006137	ENSGT00530000063139
ENSDARG00000017809	ENSGT00530000063139
ENSDARG00000062864	ENSGT00530000063143
ENSDARG00000091016	ENSGT00530000063148
ENSDARG00000019774	ENSGT00530000063149
ENSDARG00000070487	ENSGT00530000063150
ENSDARG00000063670	ENSGT00530000063152
ENSDARG00000011000	ENSGT00530000063152
ENSDARG00000093469	ENSGT00530000063153
ENSDARG00000076765	ENSGT00530000063155
ENSDARG00000061413	ENSGT00530000063155
ENSDARG00000021905	ENSGT00530000063156
ENSDARG00000033871	ENSGT00530000063156
ENSDARG00000042401	ENSGT00530000063156
ENSDARG00000002463	ENSGT00530000063159
ENSDARG00000079377	ENSGT00530000063159
ENSDARG00000074121	ENSGT00530000063159
ENSDARG00000075799	ENSGT00530000063160
ENSDARG00000062138	ENSGT00530000063160
ENSDARG00000061048	ENSGT00530000063160
ENSDARG00000039987	ENSGT00530000063161
ENSDARG00000074906	ENSGT00530000063161
ENSDARG00000079528	ENSGT00530000063161
ENSDARG00000074507	ENSGT00530000063162
ENSDARG00000041407	ENSGT00530000063162
ENSDARG00000078761	ENSGT00530000063162
ENSDARG00000017058	ENSGT00530000063165
ENSDARG00000077583	ENSGT00530000063165
ENSDARG00000029415	ENSGT00530000063166
ENSDARG00000019205	ENSGT00530000063168
ENSDARG00000075021	ENSGT00530000063168
ENSDARG00000030804	ENSGT00530000063168
ENSDARG00000060176	ENSGT00530000063169
ENSDARG00000041575	ENSGT00530000063169
ENSDARG00000036678	ENSGT00530000063169
ENSDARG00000004581	ENSGT00530000063170
ENSDARG00000028784	ENSGT00530000063170
ENSDARG00000089049	ENSGT00530000063170
ENSDARG00000010266	ENSGT00530000063171
ENSDARG00000034313	ENSGT00530000063173
ENSDARG00000020191	ENSGT00530000063173
ENSDARG00000040555	ENSGT00530000063174
ENSDARG00000073737	ENSGT00530000063177
ENSDARG00000051876	ENSGT00530000063178
ENSDARG00000045704	ENSGT00530000063183
ENSDARG00000068833	ENSGT00530000063183
ENSDARG00000053776	ENSGT00530000063183
ENSDARG00000045465	ENSGT00530000063186
ENSDARG00000013741	ENSGT00530000063186
ENSDARG00000009257	ENSGT00530000063187
ENSDARG00000004580	ENSGT00530000063189
ENSDARG00000055893	ENSGT00530000063189
ENSDARG00000042725	ENSGT00530000063192
ENSDARG00000087303	ENSGT00530000063192
ENSDARG00000036074	ENSGT00530000063192
ENSDARG00000036073	ENSGT00530000063192
ENSDARG00000070084	ENSGT00530000063194
ENSDARG00000025309	ENSGT00530000063194
ENSDARG00000076267	ENSGT00530000063195
ENSDARG00000076867	ENSGT00530000063195
ENSDARG00000067829	ENSGT00530000063196
ENSDARG00000056563	ENSGT00530000063196
ENSDARG00000075513	ENSGT00530000063197
ENSDARG00000086708	ENSGT00530000063197
ENSDARG00000054458	ENSGT00530000063197
ENSDARG00000021566	ENSGT00530000063198
ENSDARG00000006522	ENSGT00530000063198
ENSDARG00000074410	ENSGT00530000063199
ENSDARG00000035074	ENSGT00530000063199
ENSDARG00000011072	ENSGT00530000063199
ENSDARG00000074865	ENSGT00530000063201
ENSDARG00000075596	ENSGT00530000063203
ENSDARG00000037857	ENSGT00530000063204
ENSDARG00000044692	ENSGT00530000063205
ENSDARG00000026882	ENSGT00530000063206
ENSDARG00000001913	ENSGT00530000063206
ENSDARG00000036999	ENSGT00530000063208
ENSDARG00000042846	ENSGT00530000063208
ENSDARG00000061162	ENSGT00530000063213
ENSDARG00000040255	ENSGT00530000063213
ENSDARG00000046074	ENSGT00530000063214
ENSDARG00000052515	ENSGT00530000063216
ENSDARG00000036695	ENSGT00530000063216
ENSDARG00000086044	ENSGT00530000063217
ENSDARG00000052242	ENSGT00530000063217
ENSDARG00000079575	ENSGT00530000063217
ENSDARG00000001857	ENSGT00530000063217
ENSDARG00000089107	ENSGT00530000063219
ENSDARG00000059474	ENSGT00530000063219
ENSDARG00000037891	ENSGT00530000063219
ENSDARG00000003940	ENSGT00530000063223
ENSDARG00000045304	ENSGT00530000063223
ENSDARG00000060394	ENSGT00530000063223
ENSDARG00000043848	ENSGT00530000063226
ENSDARG00000012718	ENSGT00530000063230
ENSDARG00000074690	ENSGT00530000063231
ENSDARG00000075017	ENSGT00530000063232
ENSDARG00000035853	ENSGT00530000063234
ENSDARG00000045636	ENSGT00530000063235
ENSDARG00000008141	ENSGT00530000063235
ENSDARG00000006782	ENSGT00530000063235
ENSDARG00000005699	ENSGT00530000063236
ENSDARG00000055106	ENSGT00530000063238
ENSDARG00000061174	ENSGT00530000063238
ENSDARG00000040948	ENSGT00530000063239
ENSDARG00000052610	ENSGT00530000063239
ENSDARG00000040946	ENSGT00530000063239
ENSDARG00000059804	ENSGT00530000063240
ENSDARG00000079059	ENSGT00530000063240
ENSDARG00000063270	ENSGT00530000063240
ENSDARG00000016145	ENSGT00530000063242
ENSDARG00000058257	ENSGT00530000063242
ENSDARG00000087784	ENSGT00530000063244
ENSDARG00000087227	ENSGT00530000063244
ENSDARG00000060927	ENSGT00530000063250
ENSDARG00000062501	ENSGT00530000063250
ENSDARG00000060008	ENSGT00530000063250
ENSDARG00000060397	ENSGT00530000063250
ENSDARG00000015610	ENSGT00530000063251
ENSDARG00000004148	ENSGT00530000063252
ENSDARG00000054864	ENSGT00530000063252
ENSDARG00000094018	ENSGT00530000063254
ENSDARG00000012871	ENSGT00530000063255
ENSDARG00000061981	ENSGT00530000063255
ENSDARG00000079932	ENSGT00530000063255
ENSDARG00000017316	ENSGT00530000063256
ENSDARG00000043179	ENSGT00530000063256
ENSDARG00000039486	ENSGT00530000063256
ENSDARG00000075162	ENSGT00530000063260
ENSDARG00000019299	ENSGT00530000063261
ENSDARG00000052894	ENSGT00530000063261
ENSDARG00000060885	ENSGT00530000063261
ENSDARG00000057328	ENSGT00530000063262
ENSDARG00000044395	ENSGT00530000063262
ENSDARG00000055585	ENSGT00530000063264
ENSDARG00000036335	ENSGT00530000063264
ENSDARG00000076004	ENSGT00530000063265
ENSDARG00000077722	ENSGT00530000063265
ENSDARG00000075652	ENSGT00530000063266
ENSDARG00000056128	ENSGT00530000063266
ENSDARG00000074807	ENSGT00530000063266
ENSDARG00000079024	ENSGT00530000063268
ENSDARG00000020397	ENSGT00530000063268
ENSDARG00000076212	ENSGT00530000063268
ENSDARG00000024818	ENSGT00530000063269
ENSDARG00000037897	ENSGT00530000063270
ENSDARG00000070480	ENSGT00530000063273
ENSDARG00000060682	ENSGT00530000063273
ENSDARG00000038980	ENSGT00530000063273
ENSDARG00000033978	ENSGT00530000063279
ENSDARG00000003934	ENSGT00530000063279
ENSDARG00000028715	ENSGT00530000063283
ENSDARG00000069867	ENSGT00530000063283
ENSDARG00000077696	ENSGT00530000063283
ENSDARG00000074311	ENSGT00530000063286
ENSDARG00000055566	ENSGT00530000063286
ENSDARG00000078355	ENSGT00530000063288
ENSDARG00000075165	ENSGT00530000063288
ENSDARG00000075672	ENSGT00530000063289
ENSDARG00000000476	ENSGT00530000063289
ENSDARG00000076117	ENSGT00530000063294
ENSDARG00000039436	ENSGT00530000063295
ENSDARG00000071868	ENSGT00530000063297
ENSDARG00000089326	ENSGT00530000063299
ENSDARG00000005134	ENSGT00530000063301
ENSDARG00000059768	ENSGT00530000063305
ENSDARG00000063668	ENSGT00530000063309
ENSDARG00000096755	ENSGT00530000063310
ENSDARG00000036912	ENSGT00530000063310
ENSDARG00000042630	ENSGT00530000063312
ENSDARG00000063452	ENSGT00530000063312
ENSDARG00000074783	ENSGT00530000063312
ENSDARG00000076438	ENSGT00530000063315
ENSDARG00000062319	ENSGT00530000063315
ENSDARG00000045268	ENSGT00530000063315
ENSDARG00000076466	ENSGT00530000063317
ENSDARG00000079552	ENSGT00530000063317
ENSDARG00000060368	ENSGT00530000063319
ENSDARG00000008263	ENSGT00530000063320
ENSDARG00000089096	ENSGT00530000063321
ENSDARG00000036630	ENSGT00530000063326
ENSDARG00000008811	ENSGT00530000063326
ENSDARG00000075570	ENSGT00530000063327
ENSDARG00000040198	ENSGT00530000063333
ENSDARG00000005476	ENSGT00530000063334
ENSDARG00000038910	ENSGT00530000063337
ENSDARG00000017571	ENSGT00530000063337
ENSDARG00000054400	ENSGT00530000063337
ENSDARG00000007184	ENSGT00530000063338
ENSDARG00000068261	ENSGT00530000063339
ENSDARG00000019492	ENSGT00530000063339
ENSDARG00000007804	ENSGT00530000063339
ENSDARG00000075191	ENSGT00530000063340
ENSDARG00000014430	ENSGT00530000063341
ENSDARG00000061504	ENSGT00530000063342
ENSDARG00000042729	ENSGT00530000063342
ENSDARG00000053311	ENSGT00530000063345
ENSDARG00000038938	ENSGT00530000063345
ENSDARG00000087131	ENSGT00530000063352
ENSDARG00000032571	ENSGT00530000063352
ENSDARG00000039439	ENSGT00530000063352
ENSDARG00000053773	ENSGT00530000063353
ENSDARG00000038305	ENSGT00530000063353
ENSDARG00000041706	ENSGT00530000063353
ENSDARG00000024306	ENSGT00530000063354
ENSDARG00000090421	ENSGT00530000063355
ENSDARG00000069958	ENSGT00530000063355
ENSDARG00000069114	ENSGT00530000063359
ENSDARG00000041554	ENSGT00530000063359
ENSDARG00000088798	ENSGT00530000063361
ENSDARG00000071149	ENSGT00530000063361
ENSDARG00000091465	ENSGT00530000063361
ENSDARG00000058200	ENSGT00530000063361
ENSDARG00000054794	ENSGT00530000063361
ENSDARG00000039980	ENSGT00530000063368
ENSDARG00000070883	ENSGT00530000063368
ENSDARG00000062103	ENSGT00530000063369
ENSDARG00000039974	ENSGT00530000063369
ENSDARG00000060238	ENSGT00530000063369
ENSDARG00000036481	ENSGT00530000063370
ENSDARG00000059680	ENSGT00530000063373
ENSDARG00000012563	ENSGT00530000063378
ENSDARG00000061161	ENSGT00530000063379
ENSDARG00000007921	ENSGT00530000063385
ENSDARG00000071876	ENSGT00530000063385
ENSDARG00000018312	ENSGT00530000063385
ENSDARG00000036292	ENSGT00530000063388
ENSDARG00000058999	ENSGT00530000063388
ENSDARG00000005057	ENSGT00530000063389
ENSDARG00000024479	ENSGT00530000063391
ENSDARG00000039150	ENSGT00530000063391
ENSDARG00000058613	ENSGT00530000063392
ENSDARG00000061437	ENSGT00530000063393
ENSDARG00000062517	ENSGT00530000063395
ENSDARG00000035798	ENSGT00530000063397
ENSDARG00000024124	ENSGT00530000063402
ENSDARG00000056447	ENSGT00530000063402
ENSDARG00000038312	ENSGT00530000063404
ENSDARG00000002215	ENSGT00530000063404
ENSDARG00000044634	ENSGT00530000063405
ENSDARG00000032277	ENSGT00530000063407
ENSDARG00000054530	ENSGT00530000063407
ENSDARG00000018008	ENSGT00530000063410
ENSDARG00000020529	ENSGT00530000063412
ENSDARG00000017126	ENSGT00530000063412
ENSDARG00000053973	ENSGT00530000063413
ENSDARG00000070892	ENSGT00530000063413
ENSDARG00000069293	ENSGT00530000063413
ENSDARG00000091760	ENSGT00530000063414
ENSDARG00000002128	ENSGT00530000063414
ENSDARG00000013961	ENSGT00530000063415
ENSDARG00000076092	ENSGT00530000063415
ENSDARG00000075551	ENSGT00530000063416
ENSDARG00000062780	ENSGT00530000063416
ENSDARG00000058088	ENSGT00530000063416
ENSDARG00000078401	ENSGT00530000063417
ENSDARG00000062146	ENSGT00530000063417
ENSDARG00000057435	ENSGT00530000063418
ENSDARG00000001940	ENSGT00530000063419
ENSDARG00000070477	ENSGT00530000063419
ENSDARG00000022418	ENSGT00530000063422
ENSDARG00000052374	ENSGT00530000063422
ENSDARG00000021346	ENSGT00530000063423
ENSDARG00000015770	ENSGT00530000063424
ENSDARG00000043339	ENSGT00530000063424
ENSDARG00000017853	ENSGT00530000063426
ENSDARG00000057151	ENSGT00530000063426
ENSDARG00000074040	ENSGT00530000063427
ENSDARG00000005236	ENSGT00530000063427
ENSDARG00000057249	ENSGT00530000063428
ENSDARG00000040300	ENSGT00530000063429
ENSDARG00000063574	ENSGT00530000063429
ENSDARG00000052827	ENSGT00530000063430
ENSDARG00000027586	ENSGT00530000063430
ENSDARG00000004059	ENSGT00530000063433
ENSDARG00000028088	ENSGT00530000063433
ENSDARG00000013968	ENSGT00530000063434
ENSDARG00000060153	ENSGT00530000063435
ENSDARG00000007196	ENSGT00530000063440
ENSDARG00000075883	ENSGT00530000063440
ENSDARG00000031269	ENSGT00530000063442
ENSDARG00000062558	ENSGT00530000063442
ENSDARG00000057241	ENSGT00530000063443
ENSDARG00000022122	ENSGT00530000063447
ENSDARG00000044925	ENSGT00530000063447
ENSDARG00000076566	ENSGT00530000063448
ENSDARG00000018393	ENSGT00530000063448
ENSDARG00000078042	ENSGT00530000063449
ENSDARG00000077162	ENSGT00530000063450
ENSDARG00000077255	ENSGT00530000063450
ENSDARG00000076110	ENSGT00530000063450
ENSDARG00000015352	ENSGT00530000063453
ENSDARG00000063522	ENSGT00530000063455
ENSDARG00000044689	ENSGT00530000063455
ENSDARG00000007222	ENSGT00530000063458
ENSDARG00000087536	ENSGT00530000063458
ENSDARG00000018973	ENSGT00530000063461
ENSDARG00000043684	ENSGT00530000063462
ENSDARG00000058114	ENSGT00530000063462
ENSDARG00000039270	ENSGT00530000063466
ENSDARG00000095750	ENSGT00530000063467
ENSDARG00000045854	ENSGT00530000063469
ENSDARG00000074833	ENSGT00530000063469
ENSDARG00000054213	ENSGT00530000063470
ENSDARG00000061397	ENSGT00530000063470
ENSDARG00000038156	ENSGT00530000063473
ENSDARG00000032261	ENSGT00530000063473
ENSDARG00000079720	ENSGT00530000063474
ENSDARG00000018351	ENSGT00530000063474
ENSDARG00000044935	ENSGT00530000063474
ENSDARG00000006169	ENSGT00530000063477
ENSDARG00000060249	ENSGT00530000063479
ENSDARG00000044056	ENSGT00530000063479
ENSDARG00000036214	ENSGT00530000063480
ENSDARG00000077845	ENSGT00530000063482
ENSDARG00000089690	ENSGT00530000063482
ENSDARG00000006005	ENSGT00530000063486
ENSDARG00000044813	ENSGT00530000063488
ENSDARG00000016864	ENSGT00530000063489
ENSDARG00000068745	ENSGT00530000063491
ENSDARG00000043019	ENSGT00530000063494
ENSDARG00000036755	ENSGT00530000063495
ENSDARG00000051902	ENSGT00530000063495
ENSDARG00000057583	ENSGT00530000063496
ENSDARG00000009942	ENSGT00530000063498
ENSDARG00000039217	ENSGT00530000063498
ENSDARG00000059416	ENSGT00530000063501
ENSDARG00000079388	ENSGT00530000063501
ENSDARG00000086992	ENSGT00530000063501
ENSDARG00000074839	ENSGT00530000063503
ENSDARG00000079680	ENSGT00530000063506
ENSDARG00000041952	ENSGT00530000063507
ENSDARG00000054374	ENSGT00530000063508
ENSDARG00000054572	ENSGT00530000063510
ENSDARG00000096532	ENSGT00530000063510
ENSDARG00000062237	ENSGT00530000063513
ENSDARG00000073813	ENSGT00530000063513
ENSDARG00000038845	ENSGT00530000063515
ENSDARG00000042821	ENSGT00530000063515
ENSDARG00000042492	ENSGT00530000063516
ENSDARG00000035747	ENSGT00530000063517
ENSDARG00000074858	ENSGT00530000063520
ENSDARG00000073985	ENSGT00530000063520
ENSDARG00000071062	ENSGT00530000063527
ENSDARG00000004204	ENSGT00530000063528
ENSDARG00000009743	ENSGT00530000063528
ENSDARG00000079624	ENSGT00530000063529
ENSDARG00000012493	ENSGT00530000063531
ENSDARG00000069435	ENSGT00530000063534
ENSDARG00000004794	ENSGT00530000063534
ENSDARG00000020145	ENSGT00530000063536
ENSDARG00000060256	ENSGT00530000063536
ENSDARG00000057513	ENSGT00530000063539
ENSDARG00000033443	ENSGT00530000063539
ENSDARG00000045843	ENSGT00530000063540
ENSDARG00000062510	ENSGT00530000063542
ENSDARG00000077897	ENSGT00530000063542
ENSDARG00000045874	ENSGT00530000063543
ENSDARG00000074469	ENSGT00530000063545
ENSDARG00000063432	ENSGT00530000063546
ENSDARG00000086124	ENSGT00530000063546
ENSDARG00000091818	ENSGT00530000063547
ENSDARG00000087152	ENSGT00530000063547
ENSDARG00000061365	ENSGT00530000063550
ENSDARG00000031774	ENSGT00530000063554
ENSDARG00000069780	ENSGT00530000063554
ENSDARG00000053509	ENSGT00530000063555
ENSDARG00000052638	ENSGT00530000063556
ENSDARG00000040186	ENSGT00530000063556
ENSDARG00000059634	ENSGT00530000063557
ENSDARG00000093070	ENSGT00530000063557
ENSDARG00000002847	ENSGT00530000063558
ENSDARG00000004930	ENSGT00530000063559
ENSDARG00000070151	ENSGT00530000063560
ENSDARG00000020289	ENSGT00530000063561
ENSDARG00000010400	ENSGT00530000063564
ENSDARG00000052897	ENSGT00530000063565
ENSDARG00000030262	ENSGT00530000063566
ENSDARG00000068650	ENSGT00530000063568
ENSDARG00000040452	ENSGT00530000063568
ENSDARG00000007892	ENSGT00530000063570
ENSDARG00000091298	ENSGT00530000063573
ENSDARG00000062688	ENSGT00530000063573
ENSDARG00000079945	ENSGT00530000063574
ENSDARG00000091619	ENSGT00530000063575
ENSDARG00000063147	ENSGT00530000063576
ENSDARG00000052190	ENSGT00530000063577
ENSDARG00000056410	ENSGT00530000063577
ENSDARG00000052020	ENSGT00530000063578
ENSDARG00000010853	ENSGT00530000063578
ENSDARG00000034358	ENSGT00530000063579
ENSDARG00000058995	ENSGT00530000063579
ENSDARG00000017658	ENSGT00530000063581
ENSDARG00000077547	ENSGT00530000063582
ENSDARG00000036135	ENSGT00530000063582
ENSDARG00000041226	ENSGT00530000063583
ENSDARG00000039406	ENSGT00530000063586
ENSDARG00000076554	ENSGT00530000063588
ENSDARG00000078247	ENSGT00530000063592
ENSDARG00000041190	ENSGT00530000063594
ENSDARG00000075853	ENSGT00530000063594
ENSDARG00000075905	ENSGT00530000063596
ENSDARG00000074471	ENSGT00530000063596
ENSDARG00000014761	ENSGT00530000063599
ENSDARG00000043016	ENSGT00530000063600
ENSDARG00000077052	ENSGT00530000063602
ENSDARG00000020301	ENSGT00530000063603
ENSDARG00000009390	ENSGT00530000063604
ENSDARG00000018944	ENSGT00530000063604
ENSDARG00000075435	ENSGT00530000063606
ENSDARG00000017429	ENSGT00530000063606
