Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000078507	ENSGT00690000101857
ENSDARG00000014674	ENSGT00690000102168
ENSDARG00000032079	ENSGT00690000102168
ENSDARG00000060884	ENSGT00700000104070
ENSDARG00000003944	ENSGT00700000104070
ENSDARG00000009217	ENSGT00700000104139
ENSDARG00000056394	ENSGT00700000104139
ENSDARG00000059052	ENSGT00700000104295
ENSDARG00000057352	ENSGT00700000104295
ENSDARG00000058987	ENSGT00700000104396
ENSDARG00000013479	ENSGT00700000104396
ENSDARG00000086585	ENSGT00710000106660
ENSDARG00000077818	ENSGT00710000106660
ENSDARG00000054196	ENSGT00710000106751
ENSDARG00000009482	ENSGT00710000106751
ENSDARG00000022891	ENSGT00710000106755
ENSDARG00000039483	ENSGT00710000106755
ENSDARG00000021202	ENSGT00720000108863
ENSDARG00000097451	ENSGT00720000108863
ENSDARG00000017105	ENSGT00730000110272
ENSDARG00000059110	ENSGT00730000110272
ENSDARG00000008372	ENSGT00730000110272
ENSDARG00000052435	ENSGT00730000110272
ENSDARG00000037145	ENSGT00730000110414
ENSDARG00000055154	ENSGT00730000110414
ENSDARG00000012627	ENSGT00730000110436
ENSDARG00000069708	ENSGT00730000110436
ENSDARG00000004452	ENSGT00730000110584
ENSDARG00000040031	ENSGT00730000110584
ENSDARG00000061829	ENSGT00730000110590
ENSDARG00000091647	ENSGT00730000110590
ENSDARG00000062948	ENSGT00730000110593
ENSDARG00000059466	ENSGT00730000110593
ENSDARG00000058603	ENSGT00730000110639
ENSDARG00000038826	ENSGT00730000110639
ENSDARG00000059534	ENSGT00730000110639
ENSDARG00000029590	ENSGT00730000110639
ENSDARG00000058996	ENSGT00730000110678
ENSDARG00000079071	ENSGT00730000110678
ENSDARG00000086037	ENSGT00730000110678
ENSDARG00000061794	ENSGT00730000110678
ENSDARG00000056689	ENSGT00730000110715
ENSDARG00000078022	ENSGT00730000110715
ENSDARG00000079414	ENSGT00730000110744
ENSDARG00000076220	ENSGT00730000110744
ENSDARG00000031489	ENSGT00730000110781
ENSDARG00000044132	ENSGT00730000110781
ENSDARG00000034700	ENSGT00730000110791
ENSDARG00000045971	ENSGT00730000110791
ENSDARG00000070787	ENSGT00730000110821
ENSDARG00000059067	ENSGT00730000110821
ENSDARG00000043933	ENSGT00730000110824
ENSDARG00000041976	ENSGT00730000110824
ENSDARG00000055607	ENSGT00730000110843
ENSDARG00000058690	ENSGT00730000110843
ENSDARG00000040657	ENSGT00730000110845
ENSDARG00000037357	ENSGT00730000110845
ENSDARG00000039704	ENSGT00730000110869
ENSDARG00000045036	ENSGT00730000110869
ENSDARG00000014113	ENSGT00730000110895
ENSDARG00000006283	ENSGT00730000110895
ENSDARG00000034883	ENSGT00730000110900
ENSDARG00000058410	ENSGT00730000110900
ENSDARG00000060860	ENSGT00730000110901
ENSDARG00000053568	ENSGT00730000110901
ENSDARG00000062271	ENSGT00730000110966
ENSDARG00000063539	ENSGT00730000110966
ENSDARG00000012496	ENSGT00730000110969
ENSDARG00000003900	ENSGT00730000110969
ENSDARG00000004392	ENSGT00730000110985
ENSDARG00000004451	ENSGT00730000110985
ENSDARG00000005108	ENSGT00730000110989
ENSDARG00000003091	ENSGT00730000110989
ENSDARG00000061797	ENSGT00730000110989
ENSDARG00000057826	ENSGT00730000110989
ENSDARG00000095983	ENSGT00730000111013
ENSDARG00000058494	ENSGT00730000111013
ENSDARG00000045383	ENSGT00730000111017
ENSDARG00000004592	ENSGT00730000111017
ENSDARG00000006395	ENSGT00730000111019
ENSDARG00000039266	ENSGT00730000111019
ENSDARG00000061101	ENSGT00730000111038
ENSDARG00000079931	ENSGT00730000111038
ENSDARG00000025718	ENSGT00730000111044
ENSDARG00000016187	ENSGT00730000111044
ENSDARG00000088969	ENSGT00730000111074
ENSDARG00000074443	ENSGT00730000111074
ENSDARG00000030723	ENSGT00730000111104
ENSDARG00000020031	ENSGT00730000111104
ENSDARG00000028346	ENSGT00730000111113
ENSDARG00000030839	ENSGT00730000111113
ENSDARG00000086391	ENSGT00730000111125
ENSDARG00000070314	ENSGT00730000111125
ENSDARG00000076215	ENSGT00730000111167
ENSDARG00000016293	ENSGT00730000111167
ENSDARG00000091792	ENSGT00730000111244
ENSDARG00000055678	ENSGT00730000111244
ENSDARG00000040295	ENSGT00730000111315
ENSDARG00000086370	ENSGT00730000111315
ENSDARG00000086970	ENSGT00730000111333
ENSDARG00000086945	ENSGT00730000111333
ENSDARG00000004049	ENSGT00730000111419
ENSDARG00000008803	ENSGT00730000111419
ENSDARG00000089255	ENSGT00730000111696
ENSDARG00000090615	ENSGT00730000111696
ENSDARG00000071015	ENSGT00730000111747
ENSDARG00000011824	ENSGT00730000111747
ENSDARG00000070873	ENSGT00730000111776
ENSDARG00000089534	ENSGT00730000111776
ENSDARG00000043037	ENSGT00740000114855
ENSDARG00000016818	ENSGT00740000114855
ENSDARG00000078068	ENSGT00740000114855
ENSDARG00000061047	ENSGT00740000114855
ENSDARG00000013596	ENSGT00740000114866
ENSDARG00000051798	ENSGT00740000114866
ENSDARG00000070513	ENSGT00740000114866
ENSDARG00000074238	ENSGT00740000114866
ENSDARG00000057096	ENSGT00740000114888
ENSDARG00000014309	ENSGT00740000114888
ENSDARG00000059139	ENSGT00740000114929
ENSDARG00000013460	ENSGT00740000114929
ENSDARG00000063218	ENSGT00740000114971
ENSDARG00000089641	ENSGT00740000114971
ENSDARG00000019428	ENSGT00740000115029
ENSDARG00000006640	ENSGT00740000115029
ENSDARG00000086287	ENSGT00740000115029
ENSDARG00000078784	ENSGT00740000115029
ENSDARG00000057032	ENSGT00740000115384
ENSDARG00000010231	ENSGT00740000115384
ENSDARG00000088898	ENSGT00740000115520
ENSDARG00000069766	ENSGT00740000115520
ENSDARG00000077427	ENSGT00740000115632
ENSDARG00000074826	ENSGT00740000115632
ENSDARG00000005271	ENSGT00750000117218
ENSDARG00000016062	ENSGT00750000117218
ENSDARG00000062909	ENSGT00750000117358
ENSDARG00000070971	ENSGT00750000117358
ENSDARG00000014680	ENSGT00750000117653
ENSDARG00000005549	ENSGT00750000117653
ENSDARG00000078388	ENSGT00760000118771
ENSDARG00000073861	ENSGT00760000118771
ENSDARG00000076615	ENSGT00760000118772
ENSDARG00000027192	ENSGT00760000118772
ENSDARG00000074419	ENSGT00760000118772
ENSDARG00000061685	ENSGT00760000118772
ENSDARG00000090115	ENSGT00760000118772
ENSDARG00000061665	ENSGT00760000118772
ENSDARG00000061945	ENSGT00760000118772
ENSDARG00000087082	ENSGT00760000118772
ENSDARG00000070726	ENSGT00760000118772
ENSDARG00000012297	ENSGT00760000118772
ENSDARG00000012125	ENSGT00760000118772
ENSDARG00000029898	ENSGT00760000118772
ENSDARG00000043220	ENSGT00760000118772
ENSDARG00000069117	ENSGT00760000118772
ENSDARG00000060053	ENSGT00760000118772
ENSDARG00000029881	ENSGT00760000118772
ENSDARG00000038918	ENSGT00760000118774
ENSDARG00000071640	ENSGT00760000118774
ENSDARG00000080015	ENSGT00760000118777
ENSDARG00000077562	ENSGT00760000118777
ENSDARG00000059535	ENSGT00760000118777
ENSDARG00000078839	ENSGT00760000118777
ENSDARG00000040065	ENSGT00760000118780
ENSDARG00000069450	ENSGT00760000118780
ENSDARG00000069830	ENSGT00760000118780
ENSDARG00000086453	ENSGT00760000118780
ENSDARG00000057792	ENSGT00760000118780
ENSDARG00000034930	ENSGT00760000118780
ENSDARG00000058064	ENSGT00760000118780
ENSDARG00000035553	ENSGT00760000118780
ENSDARG00000003925	ENSGT00760000118780
ENSDARG00000070362	ENSGT00760000118780
ENSDARG00000033635	ENSGT00760000118781
ENSDARG00000060702	ENSGT00760000118781
ENSDARG00000016025	ENSGT00760000118781
ENSDARG00000035533	ENSGT00760000118781
ENSDARG00000017234	ENSGT00760000118781
ENSDARG00000005780	ENSGT00760000118781
ENSDARG00000036458	ENSGT00760000118781
ENSDARG00000044900	ENSGT00760000118781
ENSDARG00000012824	ENSGT00760000118782
ENSDARG00000037917	ENSGT00760000118782
ENSDARG00000036086	ENSGT00760000118782
ENSDARG00000007950	ENSGT00760000118782
ENSDARG00000069459	ENSGT00760000118784
ENSDARG00000057111	ENSGT00760000118784
ENSDARG00000069441	ENSGT00760000118784
ENSDARG00000062552	ENSGT00760000118784
ENSDARG00000038968	ENSGT00760000118785
ENSDARG00000087474	ENSGT00760000118785
ENSDARG00000078729	ENSGT00760000118785
ENSDARG00000040133	ENSGT00760000118785
ENSDARG00000060081	ENSGT00760000118786
ENSDARG00000060106	ENSGT00760000118786
ENSDARG00000020219	ENSGT00760000118786
ENSDARG00000010791	ENSGT00760000118786
ENSDARG00000021389	ENSGT00760000118786
ENSDARG00000014246	ENSGT00760000118786
ENSDARG00000088937	ENSGT00760000118787
ENSDARG00000088137	ENSGT00760000118787
ENSDARG00000069356	ENSGT00760000118787
ENSDARG00000087965	ENSGT00760000118787
ENSDARG00000011703	ENSGT00760000118788
ENSDARG00000003631	ENSGT00760000118788
ENSDARG00000041173	ENSGT00760000118795
ENSDARG00000011317	ENSGT00760000118795
ENSDARG00000027638	ENSGT00760000118795
ENSDARG00000028725	ENSGT00760000118795
ENSDARG00000017624	ENSGT00760000118796
ENSDARG00000058371	ENSGT00760000118796
ENSDARG00000074958	ENSGT00760000118797
ENSDARG00000014477	ENSGT00760000118797
ENSDARG00000059090	ENSGT00760000118797
ENSDARG00000069806	ENSGT00760000118797
ENSDARG00000039577	ENSGT00760000118799
ENSDARG00000022841	ENSGT00760000118799
ENSDARG00000036993	ENSGT00760000118799
ENSDARG00000006202	ENSGT00760000118799
ENSDARG00000028878	ENSGT00760000118800
ENSDARG00000059058	ENSGT00760000118800
ENSDARG00000037341	ENSGT00760000118800
ENSDARG00000053708	ENSGT00760000118800
ENSDARG00000036272	ENSGT00760000118800
ENSDARG00000070973	ENSGT00760000118800
ENSDARG00000042561	ENSGT00760000118804
ENSDARG00000042338	ENSGT00760000118804
ENSDARG00000008127	ENSGT00760000118805
ENSDARG00000052232	ENSGT00760000118805
ENSDARG00000079850	ENSGT00760000118805
ENSDARG00000070025	ENSGT00760000118805
ENSDARG00000076852	ENSGT00760000118806
ENSDARG00000091667	ENSGT00760000118806
ENSDARG00000044615	ENSGT00760000118807
ENSDARG00000006978	ENSGT00760000118807
ENSDARG00000012071	ENSGT00760000118809
ENSDARG00000003025	ENSGT00760000118809
ENSDARG00000041141	ENSGT00760000118812
ENSDARG00000053875	ENSGT00760000118812
ENSDARG00000087437	ENSGT00760000118812
ENSDARG00000030411	ENSGT00760000118812
ENSDARG00000009499	ENSGT00760000118813
ENSDARG00000063068	ENSGT00760000118813
ENSDARG00000034434	ENSGT00760000118818
ENSDARG00000027423	ENSGT00760000118818
ENSDARG00000058695	ENSGT00760000118818
ENSDARG00000051913	ENSGT00760000118818
ENSDARG00000077228	ENSGT00760000118818
ENSDARG00000063035	ENSGT00760000118818
ENSDARG00000059897	ENSGT00760000118818
ENSDARG00000059645	ENSGT00760000118818
ENSDARG00000022109	ENSGT00760000118820
ENSDARG00000034808	ENSGT00760000118820
ENSDARG00000017880	ENSGT00760000118820
ENSDARG00000076181	ENSGT00760000118820
ENSDARG00000030750	ENSGT00760000118821
ENSDARG00000027153	ENSGT00760000118821
ENSDARG00000058103	ENSGT00760000118821
ENSDARG00000006865	ENSGT00760000118821
ENSDARG00000075942	ENSGT00760000118823
ENSDARG00000079622	ENSGT00760000118823
ENSDARG00000074381	ENSGT00760000118823
ENSDARG00000063695	ENSGT00760000118823
ENSDARG00000055567	ENSGT00760000118825
ENSDARG00000055142	ENSGT00760000118825
ENSDARG00000034588	ENSGT00760000118827
ENSDARG00000008797	ENSGT00760000118827
ENSDARG00000070528	ENSGT00760000118827
ENSDARG00000060496	ENSGT00760000118827
ENSDARG00000062346	ENSGT00760000118827
ENSDARG00000095614	ENSGT00760000118827
ENSDARG00000079295	ENSGT00760000118827
ENSDARG00000021735	ENSGT00760000118827
ENSDARG00000042552	ENSGT00760000118827
ENSDARG00000029457	ENSGT00760000118827
ENSDARG00000058960	ENSGT00760000118830
ENSDARG00000001771	ENSGT00760000118830
ENSDARG00000077403	ENSGT00760000118830
ENSDARG00000003533	ENSGT00760000118830
ENSDARG00000006544	ENSGT00760000118830
ENSDARG00000055175	ENSGT00760000118830
ENSDARG00000069402	ENSGT00760000118831
ENSDARG00000003020	ENSGT00760000118831
ENSDARG00000069970	ENSGT00760000118831
ENSDARG00000074535	ENSGT00760000118831
ENSDARG00000067815	ENSGT00760000118831
ENSDARG00000061970	ENSGT00760000118831
ENSDARG00000034165	ENSGT00760000118831
ENSDARG00000035899	ENSGT00760000118831
ENSDARG00000079396	ENSGT00760000118831
ENSDARG00000071230	ENSGT00760000118831
ENSDARG00000037101	ENSGT00760000118832
ENSDARG00000070412	ENSGT00760000118832
ENSDARG00000019949	ENSGT00760000118839
ENSDARG00000075954	ENSGT00760000118839
ENSDARG00000019405	ENSGT00760000118840
ENSDARG00000062880	ENSGT00760000118840
ENSDARG00000053454	ENSGT00760000118840
ENSDARG00000013647	ENSGT00760000118840
ENSDARG00000007149	ENSGT00760000118840
ENSDARG00000015025	ENSGT00760000118840
ENSDARG00000038373	ENSGT00760000118842
ENSDARG00000019418	ENSGT00760000118842
ENSDARG00000055855	ENSGT00760000118846
ENSDARG00000037933	ENSGT00760000118846
ENSDARG00000091458	ENSGT00760000118846
ENSDARG00000002241	ENSGT00760000118846
ENSDARG00000017108	ENSGT00760000118846
ENSDARG00000062942	ENSGT00760000118846
ENSDARG00000094052	ENSGT00760000118848
ENSDARG00000060751	ENSGT00760000118848
ENSDARG00000040490	ENSGT00760000118853
ENSDARG00000045200	ENSGT00760000118853
ENSDARG00000060130	ENSGT00760000118853
ENSDARG00000061255	ENSGT00760000118853
ENSDARG00000078598	ENSGT00760000118853
ENSDARG00000088800	ENSGT00760000118853
ENSDARG00000055373	ENSGT00760000118854
ENSDARG00000011163	ENSGT00760000118854
ENSDARG00000042210	ENSGT00760000118854
ENSDARG00000019235	ENSGT00760000118854
ENSDARG00000088143	ENSGT00760000118854
ENSDARG00000076595	ENSGT00760000118854
ENSDARG00000062352	ENSGT00760000118854
ENSDARG00000077103	ENSGT00760000118854
ENSDARG00000075608	ENSGT00760000118856
ENSDARG00000020395	ENSGT00760000118856
ENSDARG00000000730	ENSGT00760000118857
ENSDARG00000001354	ENSGT00760000118857
ENSDARG00000039647	ENSGT00760000118857
ENSDARG00000045944	ENSGT00760000118857
ENSDARG00000007151	ENSGT00760000118858
ENSDARG00000055123	ENSGT00760000118858
ENSDARG00000045956	ENSGT00760000118858
ENSDARG00000062849	ENSGT00760000118858
ENSDARG00000067548	ENSGT00760000118859
ENSDARG00000030932	ENSGT00760000118859
ENSDARG00000043907	ENSGT00760000118859
ENSDARG00000069662	ENSGT00760000118859
ENSDARG00000007356	ENSGT00760000118859
ENSDARG00000086070	ENSGT00760000118859
ENSDARG00000055011	ENSGT00760000118862
ENSDARG00000052517	ENSGT00760000118862
ENSDARG00000062577	ENSGT00760000118863
ENSDARG00000060297	ENSGT00760000118863
ENSDARG00000076434	ENSGT00760000118863
ENSDARG00000021255	ENSGT00760000118863
ENSDARG00000010433	ENSGT00760000118863
ENSDARG00000068008	ENSGT00760000118863
ENSDARG00000004721	ENSGT00760000118866
ENSDARG00000006272	ENSGT00760000118866
ENSDARG00000056892	ENSGT00760000118866
ENSDARG00000029761	ENSGT00760000118866
ENSDARG00000010957	ENSGT00760000118866
ENSDARG00000053453	ENSGT00760000118866
ENSDARG00000035103	ENSGT00760000118866
ENSDARG00000059809	ENSGT00760000118866
ENSDARG00000017338	ENSGT00760000118867
ENSDARG00000031240	ENSGT00760000118867
ENSDARG00000002538	ENSGT00760000118869
ENSDARG00000051970	ENSGT00760000118869
ENSDARG00000013072	ENSGT00760000118870
ENSDARG00000051962	ENSGT00760000118870
ENSDARG00000026325	ENSGT00760000118870
ENSDARG00000016718	ENSGT00760000118870
ENSDARG00000039386	ENSGT00760000118874
ENSDARG00000075990	ENSGT00760000118874
ENSDARG00000010181	ENSGT00760000118874
ENSDARG00000019564	ENSGT00760000118874
ENSDARG00000034753	ENSGT00760000118875
ENSDARG00000053559	ENSGT00760000118875
ENSDARG00000041516	ENSGT00760000118876
ENSDARG00000044422	ENSGT00760000118876
ENSDARG00000011188	ENSGT00760000118876
ENSDARG00000079944	ENSGT00760000118876
ENSDARG00000034541	ENSGT00760000118876
ENSDARG00000059363	ENSGT00760000118876
ENSDARG00000039256	ENSGT00760000118877
ENSDARG00000009567	ENSGT00760000118877
ENSDARG00000055412	ENSGT00760000118877
ENSDARG00000091260	ENSGT00760000118877
ENSDARG00000058649	ENSGT00760000118878
ENSDARG00000012367	ENSGT00760000118878
ENSDARG00000058158	ENSGT00760000118878
ENSDARG00000029596	ENSGT00760000118878
ENSDARG00000004396	ENSGT00760000118879
ENSDARG00000018971	ENSGT00760000118879
ENSDARG00000052376	ENSGT00760000118879
ENSDARG00000091902	ENSGT00760000118879
ENSDARG00000089094	ENSGT00760000118879
ENSDARG00000088601	ENSGT00760000118879
ENSDARG00000091328	ENSGT00760000118880
ENSDARG00000075930	ENSGT00760000118880
ENSDARG00000033544	ENSGT00760000118880
ENSDARG00000029124	ENSGT00760000118880
ENSDARG00000061769	ENSGT00760000118883
ENSDARG00000045632	ENSGT00760000118883
ENSDARG00000063230	ENSGT00760000118883
ENSDARG00000018260	ENSGT00760000118883
ENSDARG00000053479	ENSGT00760000118883
ENSDARG00000005510	ENSGT00760000118883
ENSDARG00000077654	ENSGT00760000118884
ENSDARG00000076508	ENSGT00760000118884
ENSDARG00000025671	ENSGT00760000118884
ENSDARG00000017742	ENSGT00760000118884
ENSDARG00000042186	ENSGT00760000118885
ENSDARG00000027867	ENSGT00760000118885
ENSDARG00000034181	ENSGT00760000118887
ENSDARG00000016454	ENSGT00760000118887
ENSDARG00000001452	ENSGT00760000118888
ENSDARG00000057644	ENSGT00760000118888
ENSDARG00000002411	ENSGT00760000118889
ENSDARG00000013221	ENSGT00760000118889
ENSDARG00000010097	ENSGT00760000118890
ENSDARG00000029493	ENSGT00760000118890
ENSDARG00000007697	ENSGT00760000118898
ENSDARG00000034650	ENSGT00760000118898
ENSDARG00000045926	ENSGT00760000118898
ENSDARG00000035904	ENSGT00760000118898
ENSDARG00000070486	ENSGT00760000118898
ENSDARG00000091906	ENSGT00760000118898
ENSDARG00000076810	ENSGT00760000118900
ENSDARG00000005754	ENSGT00760000118900
ENSDARG00000038590	ENSGT00760000118900
ENSDARG00000059738	ENSGT00760000118900
ENSDARG00000045006	ENSGT00760000118900
ENSDARG00000060123	ENSGT00760000118900
ENSDARG00000015891	ENSGT00760000118900
ENSDARG00000021151	ENSGT00760000118900
ENSDARG00000052016	ENSGT00760000118901
ENSDARG00000052277	ENSGT00760000118901
ENSDARG00000033411	ENSGT00760000118901
ENSDARG00000019990	ENSGT00760000118901
ENSDARG00000077623	ENSGT00760000118902
ENSDARG00000088440	ENSGT00760000118902
ENSDARG00000017653	ENSGT00760000118903
ENSDARG00000007265	ENSGT00760000118903
ENSDARG00000040177	ENSGT00760000118903
ENSDARG00000017860	ENSGT00760000118903
ENSDARG00000057568	ENSGT00760000118905
ENSDARG00000012426	ENSGT00760000118905
ENSDARG00000011862	ENSGT00760000118905
ENSDARG00000053248	ENSGT00760000118905
ENSDARG00000053201	ENSGT00760000118905
ENSDARG00000054321	ENSGT00760000118905
ENSDARG00000058656	ENSGT00760000118905
ENSDARG00000005221	ENSGT00760000118905
ENSDARG00000087641	ENSGT00760000118906
ENSDARG00000055093	ENSGT00760000118906
ENSDARG00000030703	ENSGT00760000118908
ENSDARG00000094992	ENSGT00760000118908
ENSDARG00000059158	ENSGT00760000118910
ENSDARG00000034643	ENSGT00760000118910
ENSDARG00000017905	ENSGT00760000118912
ENSDARG00000055045	ENSGT00760000118912
ENSDARG00000038695	ENSGT00760000118913
ENSDARG00000016405	ENSGT00760000118913
ENSDARG00000014488	ENSGT00760000118915
ENSDARG00000011166	ENSGT00760000118915
ENSDARG00000042293	ENSGT00760000118915
ENSDARG00000043589	ENSGT00760000118915
ENSDARG00000063295	ENSGT00760000118919
ENSDARG00000001014	ENSGT00760000118919
ENSDARG00000009782	ENSGT00760000118919
ENSDARG00000006281	ENSGT00760000118919
ENSDARG00000007275	ENSGT00760000118920
ENSDARG00000070511	ENSGT00760000118920
ENSDARG00000037496	ENSGT00760000118920
ENSDARG00000059368	ENSGT00760000118920
ENSDARG00000032737	ENSGT00760000118920
ENSDARG00000037498	ENSGT00760000118920
ENSDARG00000070173	ENSGT00760000118920
ENSDARG00000052765	ENSGT00760000118920
ENSDARG00000021352	ENSGT00760000118920
ENSDARG00000032714	ENSGT00760000118920
ENSDARG00000078151	ENSGT00760000118920
ENSDARG00000075764	ENSGT00760000118920
ENSDARG00000040627	ENSGT00760000118920
ENSDARG00000069139	ENSGT00760000118920
ENSDARG00000074583	ENSGT00760000118920
ENSDARG00000044161	ENSGT00760000118920
ENSDARG00000014018	ENSGT00760000118921
ENSDARG00000007944	ENSGT00760000118921
ENSDARG00000056133	ENSGT00760000118923
ENSDARG00000043317	ENSGT00760000118923
ENSDARG00000014059	ENSGT00760000118928
ENSDARG00000043716	ENSGT00760000118928
ENSDARG00000006580	ENSGT00760000118928
ENSDARG00000009215	ENSGT00760000118928
ENSDARG00000042357	ENSGT00760000118928
ENSDARG00000040928	ENSGT00760000118928
ENSDARG00000014047	ENSGT00760000118928
ENSDARG00000036376	ENSGT00760000118928
ENSDARG00000038508	ENSGT00760000118930
ENSDARG00000052764	ENSGT00760000118930
ENSDARG00000042032	ENSGT00760000118935
ENSDARG00000095896	ENSGT00760000118935
ENSDARG00000052957	ENSGT00760000118936
ENSDARG00000079572	ENSGT00760000118936
ENSDARG00000059123	ENSGT00760000118936
ENSDARG00000034080	ENSGT00760000118936
ENSDARG00000071107	ENSGT00760000118943
ENSDARG00000022858	ENSGT00760000118943
ENSDARG00000056206	ENSGT00760000118944
ENSDARG00000071395	ENSGT00760000118944
ENSDARG00000029474	ENSGT00760000118944
ENSDARG00000060116	ENSGT00760000118944
ENSDARG00000008788	ENSGT00760000118944
ENSDARG00000044526	ENSGT00760000118944
ENSDARG00000079251	ENSGT00760000118946
ENSDARG00000077329	ENSGT00760000118946
ENSDARG00000015831	ENSGT00760000118947
ENSDARG00000041394	ENSGT00760000118947
ENSDARG00000020953	ENSGT00760000118947
ENSDARG00000004680	ENSGT00760000118947
ENSDARG00000042948	ENSGT00760000118947
ENSDARG00000004836	ENSGT00760000118947
ENSDARG00000043313	ENSGT00760000118950
ENSDARG00000009026	ENSGT00760000118950
ENSDARG00000077582	ENSGT00760000118950
ENSDARG00000061736	ENSGT00760000118950
ENSDARG00000059093	ENSGT00760000118950
ENSDARG00000074777	ENSGT00760000118950
ENSDARG00000036826	ENSGT00760000118950
ENSDARG00000063576	ENSGT00760000118950
ENSDARG00000023542	ENSGT00760000118954
ENSDARG00000017649	ENSGT00760000118954
ENSDARG00000042859	ENSGT00760000118955
ENSDARG00000014599	ENSGT00760000118955
ENSDARG00000077812	ENSGT00760000118955
ENSDARG00000010376	ENSGT00760000118955
ENSDARG00000078474	ENSGT00760000118956
ENSDARG00000075292	ENSGT00760000118956
ENSDARG00000074723	ENSGT00760000118956
ENSDARG00000074143	ENSGT00760000118956
ENSDARG00000020924	ENSGT00760000118956
ENSDARG00000061579	ENSGT00760000118956
ENSDARG00000061968	ENSGT00760000118956
ENSDARG00000078603	ENSGT00760000118956
ENSDARG00000014320	ENSGT00760000118959
ENSDARG00000056045	ENSGT00760000118959
ENSDARG00000061173	ENSGT00760000118962
ENSDARG00000044655	ENSGT00760000118962
ENSDARG00000079009	ENSGT00760000118965
ENSDARG00000074635	ENSGT00760000118965
ENSDARG00000076149	ENSGT00760000118966
ENSDARG00000074903	ENSGT00760000118966
ENSDARG00000010294	ENSGT00760000118969
ENSDARG00000044895	ENSGT00760000118969
ENSDARG00000079355	ENSGT00760000118969
ENSDARG00000097299	ENSGT00760000118969
ENSDARG00000013613	ENSGT00760000118972
ENSDARG00000013976	ENSGT00760000118972
ENSDARG00000003216	ENSGT00760000118972
ENSDARG00000053625	ENSGT00760000118972
ENSDARG00000077383	ENSGT00760000118972
ENSDARG00000002632	ENSGT00760000118972
ENSDARG00000025206	ENSGT00760000118973
ENSDARG00000014169	ENSGT00760000118973
ENSDARG00000022727	ENSGT00760000118975
ENSDARG00000017354	ENSGT00760000118975
ENSDARG00000033589	ENSGT00760000118975
ENSDARG00000031548	ENSGT00760000118975
ENSDARG00000037373	ENSGT00760000118975
ENSDARG00000021539	ENSGT00760000118975
ENSDARG00000040346	ENSGT00760000118975
ENSDARG00000027112	ENSGT00760000118975
ENSDARG00000036460	ENSGT00760000118977
ENSDARG00000090629	ENSGT00760000118977
ENSDARG00000062967	ENSGT00760000118981
ENSDARG00000051892	ENSGT00760000118981
ENSDARG00000027285	ENSGT00760000118981
ENSDARG00000027940	ENSGT00760000118981
ENSDARG00000025757	ENSGT00760000118983
ENSDARG00000013525	ENSGT00760000118983
ENSDARG00000056656	ENSGT00760000118983
ENSDARG00000015015	ENSGT00760000118983
ENSDARG00000045706	ENSGT00760000118983
ENSDARG00000025299	ENSGT00760000118983
ENSDARG00000036080	ENSGT00760000118983
ENSDARG00000022437	ENSGT00760000118983
ENSDARG00000016691	ENSGT00760000118983
ENSDARG00000005842	ENSGT00760000118983
ENSDARG00000026070	ENSGT00760000118983
ENSDARG00000019098	ENSGT00760000118983
ENSDARG00000013794	ENSGT00760000118984
ENSDARG00000030844	ENSGT00760000118984
ENSDARG00000001549	ENSGT00760000118984
ENSDARG00000007812	ENSGT00760000118984
ENSDARG00000054973	ENSGT00760000118985
ENSDARG00000000161	ENSGT00760000118985
ENSDARG00000040362	ENSGT00760000118985
ENSDARG00000035137	ENSGT00760000118985
ENSDARG00000055713	ENSGT00760000118986
ENSDARG00000075519	ENSGT00760000118986
ENSDARG00000086261	ENSGT00760000118986
ENSDARG00000069129	ENSGT00760000118986
ENSDARG00000076103	ENSGT00760000118986
ENSDARG00000095603	ENSGT00760000118986
ENSDARG00000095743	ENSGT00760000118988
ENSDARG00000077811	ENSGT00760000118988
ENSDARG00000051965	ENSGT00760000118993
ENSDARG00000010940	ENSGT00760000118993
ENSDARG00000062106	ENSGT00760000118998
ENSDARG00000015506	ENSGT00760000118998
ENSDARG00000078322	ENSGT00760000119000
ENSDARG00000019601	ENSGT00760000119000
ENSDARG00000019815	ENSGT00760000119000
ENSDARG00000006526	ENSGT00760000119000
ENSDARG00000068856	ENSGT00760000119001
ENSDARG00000077540	ENSGT00760000119001
ENSDARG00000090524	ENSGT00760000119001
ENSDARG00000079472	ENSGT00760000119001
ENSDARG00000062171	ENSGT00760000119005
ENSDARG00000061852	ENSGT00760000119005
ENSDARG00000014053	ENSGT00760000119005
ENSDARG00000018270	ENSGT00760000119005
ENSDARG00000039174	ENSGT00760000119005
ENSDARG00000071493	ENSGT00760000119005
ENSDARG00000005716	ENSGT00760000119005
ENSDARG00000021480	ENSGT00760000119005
ENSDARG00000043095	ENSGT00760000119013
ENSDARG00000023703	ENSGT00760000119013
ENSDARG00000068296	ENSGT00760000119014
ENSDARG00000018726	ENSGT00760000119014
ENSDARG00000003210	ENSGT00760000119015
ENSDARG00000063524	ENSGT00760000119015
ENSDARG00000036147	ENSGT00760000119015
ENSDARG00000015731	ENSGT00760000119015
ENSDARG00000079324	ENSGT00760000119015
ENSDARG00000076320	ENSGT00760000119015
ENSDARG00000076265	ENSGT00760000119015
ENSDARG00000077229	ENSGT00760000119015
ENSDARG00000067785	ENSGT00760000119017
